"","CON_1","CON_2","PNA_1","PNA_2"
"LK433_RS11855",111.736117150697,110.11429708388,160.379574573228,133.132822124658
"LK433_RS11860",171.193363136143,169.251426806413,177.890084157541,242.887857285281
"LK433_RS11865",158.541458113339,146.215251384605,194.13301375907,205.227494646869
"LK433_RS11870",118.807653121181,118.610409604018,150.741318778167,159.865079213384
"LK433_RS11875",114.373470704766,91.2005762390421,174.078977805731,130.522059930693
"LK433_RS11880",16.6631784494584,17.564307602897,53.9362830638672,41.0215959414089
"LK433_RS11885",6.73067923441244,3.48283706313854,20.7675979970909,10.2020964958234
"LK433_RS11890",27.0312762801403,20.1386626957285,36.93626845167,28.3025902787358
"LK433_RS11895",38.5858574565082,29.8769123602925,48.1020063572569,34.5324181818571
"LK433_RS11900",648.038210038273,634.849090999083,480.386640240563,534.135544271565
"LK433_RS11905",279.558762001321,264.53018203803,240.354076062548,221.045424076173
"LK433_RS11910",403.789243764483,399.175774420123,328.799301107831,324.801439458866
"LK433_RS11915",305.439464335836,333.004163069117,253.19967218025,211.470184507896
"LK433_RS11920",262.047009850746,250.379605890885,90.8592023441775,69.3416467307447
"LK433_RS11925",367.51056358631,356.955888458685,113.271308657514,92.7973714282047
"LK433_RS11930",255.153930977272,265.012238349724,137.157993651549,68.6322855173572
"LK433_RS11935",1092.17943405352,1063.05950768797,618.84764765503,635.57495993785
"LK433_RS11940",192.693473011142,206.789343504673,233.357481828607,138.466190176018
"LK433_RS11945",257.471219497473,242.139540278135,230.537024661644,187.589900432212
"LK433_RS11950",260.191193097512,288.441306260033,248.635430163285,230.052895689581
"LK433_RS11955",116.767804887148,125.38826602838,88.9994740202701,52.9263691449992
"LK433_RS11960",240.074914942449,293.733770812447,348.053716702597,344.83086155883
"LK433_RS11965",684.306887823235,650.016150399034,395.242474068916,522.882652747303
"LK433_RS11970",65.6241225355213,59.0235654304933,82.3734391671471,93.1324085325677
"LK433_RS11975",32.7272755797303,39.4856527506986,37.4452018359448,24.67483803641
"LK433_RS11980",24.847968727042,30.3311150061677,85.8604760016175,44.6382992309165
"LK433_RS11985",29.5308551409846,35.6555444338808,85.0068301799843,39.0513582534572
"LK433_RS11990",77.076531731471,85.9759071694158,42.4058896288581,39.5146759936723
"LK433_RS11995",73.5454526230556,79.4701148920251,47.0148935054653,35.5144781242051
"LK433_RS12000",101.863296717495,107.983256152247,58.4039718960085,49.0094507982745
"LK433_RS12005",5.14699000278598,6.769337723208,15.3088123020421,14.447413338312
"LK433_RS12010",0.1880347350588,0.0972998892997157,0.376335315675619,0
"LK433_RS12015",1.55017612288633,0.267383160359061,0,0
"LK433_RS12020",88.2531303063907,90.163445694871,178.895534284354,167.689632057786
"LK433_RS12025",66.0846426936653,62.5535867261067,111.524659969584,105.171085981505
"LK433_RS12030",19.5476109680276,26.0101235991836,32.1366338183851,32.9216589049619
"LK433_RS12035",38.7317630428721,33.9576613656008,68.1529030954965,67.6809185057973
"LK433_RS12040",62.295362696763,66.192832661932,163.383159330815,94.8252833718075
"LK433_RS12045",120.855284488494,120.081051390122,56.0626095374569,59.6122501128503
"LK433_RS12050",133.433981111084,116.468584778924,49.127028976122,49.6431911961714
"LK433_RS12055",177.701275629895,166.449772704981,363.155475027478,401.110516722494
"LK433_RS12060",124.938233288781,122.661167817411,226.058110630496,262.703984767452
"LK433_RS12065",256.758861942258,245.311630193029,463.521377538084,589.937623600016
"LK433_RS12070",344.928572792495,344.190015311468,269.604999700993,332.601978854928
"LK433_RS12075",279.845396099752,278.88217293933,270.985218599506,294.219081701389
"LK433_RS12080",268.806501924347,284.721929911576,223.784900579463,278.517234335978
"LK433_RS12085",567.748090420949,552.326507211704,676.273611927382,430.033825020918
"LK433_RS12100",232.948455911432,218.146861233467,152.887371359368,147.20930859942
"LK433_RS12105",208.918439414454,214.351922702313,121.745333834112,157.214772849793
"LK433_RS12110",151.48328115099,158.507652711663,78.9836147960635,93.9913762340933
"LK433_RS12115",289.664132552821,274.485746690565,137.796349659337,174.663491992137
"LK433_RS12120",149.339219391646,169.971861754304,102.233014186994,81.7270649016769
"LK433_RS12125",106.56660606432,121.10564186139,84.2674719016138,66.9004734814612
"LK433_RS12130",904.689738196116,881.964580972622,581.729617091832,607.841117214969
"LK433_RS12135",51.0409841942943,41.5038083357343,55.8257267480788,46.3142793302458
"LK433_RS12140",43.5667452323503,36.5098029296125,40.2157627523647,42.2708994684289
"LK433_RS12145",35.2729658628427,27.4208115527226,40.0590126770913,37.5777220929494
"LK433_RS12150",31.9252488010644,26.3532429902925,29.4122759069725,43.3556275794192
"LK433_RS12155",14.2661135946785,19.0294140985975,27.4949005993605,38.0155415319409
"LK433_RS12160",31.7142599614043,27.8983017167203,42.4783241258693,46.3455833379039
"LK433_RS12165",42.5087599707705,42.2696859386732,53.1898480044896,55.1623804560241
"LK433_RS12170",250.154338656047,244.245931290193,90.3722650257738,57.9990745741151
"LK433_RS12175",120.365852891785,126.274720656003,46.2003606128411,29.7689314836253
"LK433_RS12180",21.8496792423761,21.9908882527804,26.8492713545172,21.9527949769014
"LK433_RS12185",31.6049285789802,22.0327301168112,34.9217775955783,25.1356000621735
"LK433_RS12190",19.6311477670363,22.0579680665441,31.244944734362,20.782048417418
"LK433_RS12195",70.3115598594871,69.4312897564516,23.0628585865377,10.2628232606795
"LK433_RS12200",8.86242169289998,8.29833525333009,16.1184859400381,11.4431875486379
"LK433_RS12205",9.2836954957413,5.85476920096565,16.2579518336965,11.2574857884947
"LK433_RS12210",93.5402228541536,84.8469462851341,16.6357183565105,11.4722370234158
"LK433_RS12215",94.5759413011925,81.7927570973294,19.7214852036637,14.2345040891158
"LK433_RS12220",76.5819966549611,78.8098069591898,23.9025880704817,13.2710198319654
"LK433_RS12225",57.9337956758899,44.3041363129323,94.7433957612218,103.615042535706
"LK433_RS12230",11.838784010529,8.98696349327713,15.6358363298561,10.6879106146721
"LK433_RS12235",10.8222237163842,9.94899903167602,16.6672529017905,9.46229534641863
"LK433_RS12240",64.3354313074824,58.9385995605367,45.3675444446942,33.1234230639824
"LK433_RS12245",77.1660536347336,78.0969330904018,42.7536670433117,37.4703465938169
"LK433_RS12250",209.914818738101,206.232407833345,137.843962958187,176.28141351012
"LK433_RS12255",193.924711984401,211.934340437792,142.518984759795,152.380249788681
"LK433_RS12260",236.36836728072,240.690646068217,158.095678446323,156.778513742915
"LK433_RS12265",108.628866665182,120.802574049541,184.995231198008,123.032942421972
"LK433_RS12270",143.526306706721,137.364217266011,146.875985137229,141.469071408751
"LK433_RS12275",138.242665654766,137.533851048139,123.518205489772,124.173479606427
"LK433_RS12280",16810.8399013814,16228.8994229327,14678.5049787531,13671.4024495484
"LK433_RS12285",240.621782630245,698.74418579217,347.436301627007,627.995717631794
"LK433_RS12290",62.8706628487162,54.854683744432,37.9633732428394,17.9309574775077
"LK433_RS12295",690.825260136503,699.831356300007,331.980542827723,422.16794587062
"LK433_RS12300",193.984906215001,190.162903647364,130.815661070108,135.810308552401
"LK433_RS12305",235.940424991524,212.995136658943,306.717919351504,213.648573309422
"LK433_RS12310",168.617537070437,140.075353133103,141.678050299974,108.066651770573
"LK433_RS12315",2355.5796912336,2402.48890733386,3611.11223778355,5774.21125831688
"LK433_RS12320",2549.24476003371,2498.31365761206,4494.4610151851,6365.13658515608
"LK433_RS12325",307.906039218004,313.198787416657,224.862871218743,240.781622654403
"LK433_RS12330",75.0374188008625,63.7402004321523,89.8932426373858,50.73173667322
"LK433_RS12335",2.14457916782749,3.88404623462754,8.87052675445431,6.6458101356235
"LK433_RS12340",11.5649068402763,11.4120009507347,45.0363351337003,31.5261506469296
"LK433_RS12345",68.9053286622974,76.5260154346218,129.152008084611,77.9974567811639
"LK433_RS12350",149.225945866488,146.959626918356,475.476585240142,615.806546132209
"LK433_RS12355",171.091462324752,155.494903447075,427.416754531138,561.410265842444
"LK433_RS12360",175.726817011785,193.055593319249,548.389317441501,668.048392763545
"LK433_RS12365",293.451264922991,276.60391549015,762.320775025437,976.889696267637
"LK433_RS12375",159.432964365145,150.124789242368,194.392201071869,166.256387339344
"LK433_RS12380",39.027561860332,39.4926105749718,52.8449939747383,32.7186178368256
"LK433_RS12385",278.453040484626,268.637663542938,333.000475918182,281.303012283239
"LK433_RS12395",44.9931274909093,56.331103803806,154.182942591798,120.650880298433
"LK433_RS12400",38.7996636888849,41.2697125355659,98.5856600126255,81.318900536052
"LK433_RS12405",25.7292815227374,29.7690511531038,52.6521290332247,51.4149708864402
"LK433_RS12410",194.042422928459,191.51646077872,268.652096940255,234.648219403937
"LK433_RS12420",160.058835452491,150.241945651707,269.516054903315,235.062938773686
"LK433_RS12425",222.797946879856,217.161340584953,291.86894482398,256.521850162472
"LK433_RS12430",98.436183803282,92.5346272212621,102.336548778908,118.811915440943
"LK433_RS12435",154.827475246143,141.269751395421,166.403203607438,172.625950230916
"LK433_RS12440",152.479578832535,144.320060803803,179.756932488652,163.573613816368
"LK433_RS12445",154.87292918383,145.791559462979,183.09911805291,185.481671402584
"LK433_RS12450",189.423652548653,173.837855525338,354.583026287237,378.190935330326
"LK433_RS12455",109.518403171863,114.69143904938,198.896122002567,232.463664525141
"LK433_RS12460",171.80759858258,162.595885497095,387.714449882064,432.420110849013
"LK433_RS12465",60.9366852115555,62.8776476934476,82.0280028997066,91.3330543435616
"LK433_RS12470",46.6810768551646,53.9121634051806,56.8693098677653,80.2144219327968
"LK433_RS12475",99.5119890907495,119.594058743878,77.1538809063391,61.1196637063079
"LK433_RS12480",843.213402062022,844.257718779247,292.686681091806,237.43327448182
"LK433_RS12485",556.360485395489,535.206914353431,173.193930466305,147.919705167955
"LK433_RS12490",652.10742236085,670.062199859807,244.066786931549,197.722521063411
"LK433_RS12495",124.248338667254,127.228037916451,44.947817502893,30.6516321385627
"LK433_RS12500",41.4098741133236,32.8681107335494,21.1878124384253,24.5868706993818
"LK433_RS12505",13.1248245071043,9.92608562994484,26.0436904612167,14.05622183869
"LK433_RS12510",20.6247242254496,4.85109448080011,35.0242733788777,7.57870025404022
"LK433_RS12515",11.4727486950212,15.1978344573318,42.5557167802797,24.73235514139
"LK433_RS12520",139.933790700744,154.806985637298,397.242218286167,279.557448096336
"LK433_RS12525",162.765093394023,176.825585334691,223.222137077551,190.215404402391
"LK433_RS12530",8.11982043542961,6.61244521520826,15.6294931913856,10.4021376035846
"LK433_RS12535",6.60242696241525,5.59059059067818,18.6867312234866,9.43486566178787
"LK433_RS12540",6.02450960981835,5.90083951598964,22.8231945378752,11.5958255253074
"LK433_RS12545",4.94870432235079,4.45346378565256,12.2010788410025,11.8857211634401
"LK433_RS12550",12.7014430713912,4.01649758087751,20.7132799552502,13.3102620949093
"LK433_RS12555",0.230664754079161,0.0596795454579979,1.00025385308745,0.310784427523618
"LK433_RS12560",76.0200231352079,83.7174027726197,107.933713754215,79.6638954096307
"LK433_RS12565",133.821740072436,125.843098001932,207.742013668833,135.2277888466
"LK433_RS12570",90.1468209566898,112.239007039986,112.676774225468,72.5959708544905
"LK433_RS12575",73.5341730197136,76.2531413700767,57.4616985122211,28.0254019810862
"LK433_RS12580",108.571846707983,119.118497984045,59.3670602429929,50.4585365953986
"LK433_RS12585",144.115720078008,145.966156588955,62.3798333055174,54.9001706855854
"LK433_RS12590",82.3719454742741,77.6427778098893,165.544417142351,134.00878834618
"LK433_RS12595",7.77127766868015,7.31145818876572,22.7804409686181,13.2204201002496
"LK433_RS12600",9.86027424899203,8.10157403138699,18.1343953535306,12.6568141298438
"LK433_RS12605",24.5079210339329,23.6644761220757,26.89046369825,21.0946902164064
"LK433_RS12610",151.070194106699,152.162189344979,87.0471310516094,82.4544807697631
"LK433_RS12615",76.5614762914415,72.3445829093234,72.0154896467865,55.1011781755098
"LK433_RS12620",106.550994654449,113.679052743624,76.2625307443304,71.9387975129624
"LK433_RS12625",121.831330626484,119.232506050518,104.051933244424,105.863907136033
"LK433_RS12630",72.87540679359,82.3613996657389,77.4017091245915,55.688791921953
"LK433_RS12635",237.622830793944,222.720007090283,1005.28339964633,1220.944909206
"LK433_RS12640",110.605915447193,100.916430255518,154.156132829567,183.893188480272
"LK433_RS12645",214.816463612371,195.610278491429,58.8298341910836,48.5839421667422
"LK433_RS12650",78.4323394339016,82.3622225227071,64.1343602442168,43.2395873412163
"LK433_RS12655",69.9695036223329,65.9191629076831,52.0039464527592,40.8635324508385
"LK433_RS12660",140.234987966034,139.183153431618,136.081571726849,136.851052357987
"LK433_RS12665",316.200360974214,314.384314210782,242.089384827233,303.1238587905
"LK433_RS12670",319.435067047905,288.685519550609,262.682050341582,293.50576897387
"LK433_RS12675",542.058354938798,544.687310556977,401.99254670083,552.874843197615
"LK433_RS12680",82.0301531694016,77.5868085631765,77.1697795570999,73.5885399139664
"LK433_RS12685",70.4046877533407,71.5134855249076,70.4544572108218,61.4828331867501
"LK433_RS12690",79.0966245130124,77.4729426519832,78.1377622152941,60.604506998368
"LK433_RS12695",78.8050360362457,71.8335144272324,92.2380703834759,57.4340247172278
"LK433_RS12700",333.164213361559,309.622694023469,660.031667102823,773.678289543817
"LK433_RS12705",145.08078070353,149.147375409698,303.457858809638,311.630705707389
"LK433_RS12710",181.789403959287,158.83422251652,348.477397428954,341.550832685441
"LK433_RS12715",70.8049743146414,72.9791845137912,156.687538800242,177.611937240153
"LK433_RS12720",63.4136257764301,63.6259339271257,86.4546537615454,87.3013085404001
"LK433_RS12725",131.911114995644,129.885196334419,143.944456879099,152.424588723233
"LK433_RS12730",325.435989482972,284.47259044001,489.543821091131,400.695068734444
"LK433_RS12735",113.033184443312,116.463157991528,155.644941108606,170.112524079914
"LK433_RS12740",239.008463638048,226.801820704305,282.435436629019,301.504040475266
"LK433_RS12745",84.7754728872531,93.599497659668,113.348301062164,114.695055384103
"LK433_RS12750",123.290095882966,129.051783958449,174.631288442258,152.42236704954
"LK433_RS12755",14.9882255173721,13.2057571977336,27.565400344487,17.4653174578705
"LK433_RS12760",13.5057560891046,13.4397076644858,28.5323071391253,22.9793923709795
"LK433_RS12765",12.1873370423111,10.1872984096802,21.2647374086043,27.7885675981475
"LK433_RS12770",27.6506134278882,23.4651255503871,31.2365359488586,22.3529080526467
"LK433_RS12775",61.3903081783909,61.3428721443111,53.6662253386029,39.930786284728
"LK433_RS12780",49.7838170959127,44.9646274634162,62.802145369022,34.7574873719775
"LK433_RS12785",62.5953168800357,57.4668115417859,36.3713608165268,36.7275473849641
"LK433_RS12790",35.7674201348338,37.0946277735085,27.0973015748822,21.6450946439486
"LK433_RS12795",76.898751517395,82.725051696816,56.1236979804702,66.411004061652
"LK433_RS12800",88.9794325208706,92.0860598604283,78.7663789961659,65.0587842040789
"LK433_RS12805",135.349752729513,129.300325969018,82.5091055560099,99.8955281882705
"LK433_RS12810",266.16078124813,258.216125511015,164.231840272783,165.391347760548
"LK433_RS12815",31.9140469593798,30.8835993893464,38.342362435824,28.2938142817501
"LK433_RS12820",42.1558932844077,33.2830058417809,50.3039025764509,30.4486411972477
"LK433_RS12825",63.3295727965171,48.680563496141,59.3943097508939,35.2436060764807
"LK433_RS12830",61.3175394941277,59.7442604651039,70.0485467577553,37.3014153128542
"LK433_RS12835",156.069804372043,160.639092366806,131.341025170791,129.649440442605
"LK433_RS12840",208.19181232339,198.407645882855,151.414980982921,165.253172933803
"LK433_RS12845",203.274721024664,206.782832218171,165.866985717043,161.381130748295
"LK433_RS12850",137.280546028347,138.573743455725,254.186143730411,358.105901511705
"LK433_RS12855",85.9079422283188,81.8783331388752,80.8864775061143,83.3480368264842
"LK433_RS12860",88.1606971430301,84.0464962089605,87.7593839391318,92.6986256488883
"LK433_RS12865",69.9700909153571,61.8434230168226,1048.698649101,1171.68713530178
"LK433_RS12870",56.1450826137238,61.6897514808414,795.09965052466,1162.69893064067
"LK433_RS12875",127.49829521187,128.346099692026,3131.27725723507,3829.76986170832
"LK433_RS12880",95.0513606409235,89.0763074979759,57.3292053727945,53.0509017782815
"LK433_RS12885",59.7908671990305,60.9351367838281,54.968651275183,36.3496919591929
"LK433_RS12890",369.846933364932,358.812745527851,839.671525080318,557.596665126254
"LK433_RS12895",85.9464314497473,111.293496604679,137.555009157366,102.679164732158
"LK433_RS12900",196.235240203306,189.899154821224,206.362678706858,156.66326172389
"LK433_RS12905",110.524837954562,138.412222057449,121.100009562932,112.203174326385
"LK433_RS12910",127.091060838023,141.362210209741,113.115724543773,120.024664656746
"LK433_RS12920",172.497693521942,169.909584190024,43.3112666337014,44.2090848152346
"LK433_RS12925",169.007355576096,147.950918442125,37.3143220228812,33.1908205997454
"LK433_RS12930",45.0148939706469,49.3929619863284,34.9157270770836,20.4604028896954
"LK433_RS12935",58.770970498584,55.127469242257,37.6843447747418,36.6543677898464
"LK433_RS12940",192.895148058957,196.101819314768,100.069352511079,83.059492683168
"LK433_RS12945",111.073261453703,105.085195307062,367.991520974019,501.83285465942
"LK433_RS12950",87.4372111529622,86.4724672521214,263.298674872901,397.757230703829
"LK433_RS12955",72.5962363207848,69.8307877479906,237.67498768128,344.666227508039
"LK433_RS12960",61.6014900243295,59.6707943708033,73.8793266585701,79.1725196811293
"LK433_RS12965",91.1982291118642,69.4134548502722,136.169739331482,104.67150963607
"LK433_RS12970",118.556787410871,128.62265130461,390.718898778517,523.001814700983
"LK433_RS12975",98.0647265059111,91.4294014504006,266.399249167171,332.819336627898
"LK433_RS12980",79.5262715009051,90.8889569580431,306.861301784757,348.033250846129
"LK433_RS12985",12.6494104240526,10.4991993096748,25.146793952493,19.2163680438795
"LK433_RS12990",8.37754755772612,6.70896045217037,13.57323664379,8.86869178664281
"LK433_RS12995",6.16602493622348,7.12199273607399,18.1438664525646,12.3132685894781
"LK433_RS13000",8.55158537290079,7.69578727832312,17.4046495426198,12.0228672585341
"LK433_RS13005",5.3208748001774,5.423213731607,15.8125558559429,11.2966703213376
"LK433_RS13010",45.0987257192588,47.979366240076,52.4220347198368,38.1776566982069
"LK433_RS13015",121.917076132425,126.727775865564,325.750234922428,374.489077432547
"LK433_RS13020",87.6164360017265,92.927148575757,78.7732313449668,63.5406559530791
"LK433_RS13025",1721.3265415512,1684.5103609281,243.697654372943,286.576589620879
"LK433_RS13030",1450.08962238375,1380.48422958567,166.297422050873,216.932951070105
"LK433_RS13035",1812.46348645257,1759.86080385694,212.020711883432,269.944667201865
"LK433_RS13040",1695.19070207317,1648.19476821537,194.432333334404,217.70636933182
"LK433_RS13045",38.9940438254547,37.8947815239313,31.5662608804196,17.6195627886805
"LK433_RS13050",30.4683426057777,53.7662971622012,64.10692895241,49.4720711027625
"LK433_RS13055",49.6460753094813,52.8558381255873,57.1047935525179,42.2869506928331
"LK433_RS13060",52.2562457227299,64.1422492461348,60.8060301716626,29.4727232101564
"LK433_RS13065",46.7666160597968,67.1346868377395,24.1546712957777,18.293414406304
"LK433_RS13070",62.03530333436,66.677282993914,95.427463600653,76.4448758263432
"LK433_RS13075",126.578675996088,106.403548827918,62.0267865588446,57.6347154008014
"LK433_RS13080",129.249540831382,123.592097457542,83.560449178033,65.9770098257816
"LK433_RS13085",270.282402985283,262.668266198747,284.850486087217,236.593534413734
"LK433_RS13090",269.496396545874,298.940612221839,697.712712601725,560.865922689276
"LK433_RS13095",166.189053042976,156.797792077405,290.00803544423,287.804109199849
"LK433_RS13100",152.081299844224,168.979791081204,116.052651870487,96.8389476905139
"LK433_RS13105",171.665751003516,186.204924574288,154.245972165256,140.532190141143
"LK433_RS13110",214.745604232092,203.055771824385,824.885706865335,767.369073825413
"LK433_RS13115",56.3453019311136,64.9231517502162,120.934222629936,122.48090711106
"LK433_RS13120",42.7983407840356,47.7727347783141,66.0784039679136,56.2910707274726
"LK433_RS13125",46.0239974419475,51.086747187187,61.6024277349729,44.6003156543075
"LK433_RS13130",214.192051278166,216.531479918425,190.333180544113,208.093125619409
"LK433_RS13135",206.692035577208,201.886972133444,150.195332920369,200.71569894216
"LK433_RS13140",225.335842441248,224.366042083078,180.976328257424,216.784307467476
"LK433_RS13145",1063.98577337592,1072.15656151657,2571.36540389927,3185.4119245537
"LK433_RS13150",26.3923101501553,23.6227209499832,60.4359065097481,67.2746942840527
"LK433_RS13155",2.30260079072005,6.55323289511594,49.156874917723,44.9846827944492
"LK433_RS13160",176.875317391877,189.317605639122,287.860444294209,293.715293107224
"LK433_RS13165",280.320325892474,248.813234820791,437.26291919,345.4858109635
"LK433_RS13170",92.8141795362202,103.882939130903,52.9182946690208,51.2329581036364
"LK433_RS13175",705.377423593124,684.294903159386,303.038638219906,322.042218504321
"LK433_RS13180",3045.68844256525,2863.00816046865,4180.53618636215,2242.8742362929
"LK433_RS13185",158.258969753088,150.174330735082,108.592172222885,118.024935925152
"LK433_RS13190",154.815638283204,158.064828499404,104.933834924812,100.172172339282
"LK433_RS13195",129.870310739588,130.482982255222,81.2406866104544,74.2619797421264
"LK433_RS13200",256.121575381492,260.503773618966,168.241598909252,143.742681484963
"LK433_RS13205",378.399791137658,378.433639099233,217.231811669987,214.813629367558
"LK433_RS13210",184.002394060763,174.931408937745,141.032207610578,125.158923612839
"LK433_RS13215",36.6235633342177,42.1040700265404,37.6997387064308,28.1330539733311
"LK433_RS13220",81.4225224051838,81.4355027193574,39.1185460771029,60.992163309907
"LK433_RS13225",205.557913236265,223.970751801058,198.943023420463,165.78406805713
"LK433_RS13230",515.689307215843,498.274950063347,400.119072461229,417.915753671104
"LK433_RS13235",364.639475845909,370.124300658536,311.041925718275,308.538717455277
"LK433_RS13240",283.905778345163,295.744738701828,275.72300319542,266.195127717264
"LK433_RS13245",162.781914341358,228.001440597605,164.887001296664,164.205172170871
"LK433_RS13250",212.998431847375,221.13043646951,244.153851113848,223.610456300948
"LK433_RS13255",359.298356717471,343.609899105562,1055.76042455295,1187.71686867596
"LK433_RS13260",430.7200472654,410.120916621965,934.827984889452,1304.59583190247
"LK433_RS13265",339.811227711483,330.876716942507,716.365389506681,985.103445478864
"LK433_RS13270",453.846035555066,435.649898163141,939.651839320074,1272.87147170992
"LK433_RS13275",158.807647882218,157.645442472737,104.854373525122,78.3079839138875
"LK433_RS13280",199.012284645766,225.892269084214,178.928353131223,148.965394486117
"LK433_RS13285",1922.49491829671,1878.73075693013,1479.80067527435,1348.85279437701
"LK433_RS13290",239.1027057197,215.222400044016,133.975953144897,156.778513742915
"LK433_RS13295",291.331331862239,312.479085899619,245.877474730505,229.5299959094
"LK433_RS13300",272.170165575608,259.485237048694,249.425851253959,216.642128775851
"LK433_RS13305",521.886512945211,526.846083435534,802.553246507122,623.635847334434
"LK433_RS13310",56.9721859823307,61.4954663536253,66.2150441988732,76.9809934593637
"LK433_RS13315",88.8692936505132,93.0358095727424,74.584823129116,85.6484438348159
"LK433_RS13320",82.5428416267104,92.8529802965646,63.618309067102,75.9843645261845
"LK433_RS13325",44.7325479455613,52.9078169591383,42.3045998677455,40.4008115914503
"LK433_RS13330",52.69136863096,47.1763022288932,45.0617175789219,48.9966052196161
"LK433_RS13335",32.8120612677607,35.3436883601151,225.156043149928,147.062873977209
"LK433_RS13340",0,0,0,0
"LK433_RS13345",0,0,0,0.170362561908418
"LK433_RS13350",1.36243853014923,3.87751842582985,9.0893443024769,6.73079491996651
"LK433_RS13355",3.15838022898231,3.08706012414553,9.83301792722501,3.78259549221259
"LK433_RS13360",2.36057994732091,2.36156397986192,6.14184650079239,6.36101939787548
"LK433_RS13365",2.30260079072005,3.57449067006324,5.37653319412595,3.619457236335
"LK433_RS13370",7.20727357326535,6.87004709708686,25.8126870277856,24.5322089148123
"LK433_RS13375",2.62496490142085,0.679153227312016,11.3828888481352,3.53672678521877
"LK433_RS13380",6.90780237216014,4.2447076707001,12.9612853786965,12.2156681726306
"LK433_RS13385",26.5580652558898,28.6379232926607,44.8091225996085,36.7062375228319
"LK433_RS13390",26.0413184664767,40.9647978378676,81.3063489152517,58.9454464203128
"LK433_RS13395",34.5390118608007,36.1917180343903,73.7353123765845,58.1698484410982
"LK433_RS13400",199.664883459139,173.641658472327,319.192846041545,276.54193480168
"LK433_RS13405",100.623654554466,93.3835687554021,116.747577929592,114.94362051961
"LK433_RS13410",83.2020125003931,75.1919644524017,89.5151629884261,98.6809928911486
"LK433_RS13415",40.548238314631,57.4243379190647,77.9503645322582,69.0093031262199
"LK433_RS13420",56.0539379990911,54.4737484406512,61.1100603225209,53.4193108184085
"LK433_RS13425",156.801000748591,143.042892124124,132.115898475634,161.969567376169
"LK433_RS13430",63.4934692064459,73.8689386849108,93.8150179791366,82.3896580647554
"LK433_RS13435",36.5330166692593,35.0078983150523,62.7367783461855,40.1072109663984
"LK433_RS13440",32.3223290100329,38.0123074988068,71.8781729790399,89.7378438040583
"LK433_RS13445",153.858236868995,156.091098882215,269.304286904816,247.422272999548
"LK433_RS13450",5.23596722357883,11.3794290746428,14.6710719605671,18.8123765171211
"LK433_RS13455",14.3552768046453,3.18353075302507,27.3627135772482,24.8676102085695
"LK433_RS13460",26.1190537454811,20.7800614326811,31.8006462270904,21.9945695598182
"LK433_RS13465",19.5610365250112,21.876570302839,21.8901708617985,7.65157237186753
"LK433_RS13470",120.626999805178,129.026027385289,265.97190260983,324.711042997446
"LK433_RS13475",226.09186742165,225.310322491468,475.192468196999,396.913681187873
"LK433_RS13480",587.492144603715,587.629244774253,545.794926820843,426.933447644266
"LK433_RS13485",139.524205552483,137.065968632534,102.991749729723,134.378463140891
"LK433_RS13490",457.096160864302,431.894411654264,532.566061659341,483.046450535291
"LK433_RS13495",280.785180029034,289.614316810718,286.007642243499,283.3729862747
"LK433_RS13500",413.127387438809,406.202404942946,594.452066103525,598.781275345583
"LK433_RS13505",88.2073225983525,95.5488852189981,110.602968564877,166.097290317966
"LK433_RS13510",85.9363509393731,85.4331639118686,176.163755983045,194.379626886031
"LK433_RS13515",57.2559458363609,52.4178665375046,97.5508285384847,93.1654539059306
"LK433_RS13520",679.810452463041,740.850950074868,1759.07563171819,1542.02533161871
"LK433_RS13525",125.843905568117,143.687516131307,222.335460910032,233.007882320295
"LK433_RS13530",125.190633760071,130.780531720852,104.174761844867,71.1879622153008
"LK433_RS13535",117.98379477131,127.612168908494,87.444246368142,81.3635284365488
"LK433_RS13545",56.3111282483021,53.1218860966824,32.5101547452453,25.0955860997371
"LK433_RS13550",327.566822614016,364.794117454935,1115.01326009971,820.759380536001
"LK433_RS13555",37.3104890222117,33.273031096133,66.0235798573601,42.0699355499813
"LK433_RS13560",35.9733562071795,36.7780651335078,81.0154496346962,52.8746529351643
"LK433_RS13565",6.77640395747231,4.79836519296533,19.2728678239748,10.0912041426079
"LK433_RS13570",4.37494150236809,5.09364920484012,8.02639598265946,2.94727232101564
"LK433_RS13575",320.926738100022,296.974431918409,262.522073453433,286.255170374893
"LK433_RS13580",11.9547820122849,11.9773146677119,20.532640885873,21.2477771980197
"LK433_RS13585",29.4993050820733,33.8760323719335,31.4671206138354,23.1672607925989
"LK433_RS13590",18.0330749942652,20.3465326364137,32.5638905382127,22.2872245762753
"LK433_RS13595",240.484637128603,230.039204423396,220.274133123427,228.6676800788
"LK433_RS13600",194.395985624091,187.72820339851,153.998237060092,183.271084759652
"LK433_RS13605",338.626228785267,317.012641301234,316.447382282842,357.938467407557
"LK433_RS13610",152.036010594717,148.90750884543,155.81450812187,168.598621593503
"LK433_RS13615",216.505814102847,222.742774654279,204.368070586791,241.156933971628
"LK433_RS13620",364.389374078924,346.511241422727,310.577886100785,370.582474334511
"LK433_RS13625",356.18876147292,339.985742106196,280.088692231687,354.737957674051
"LK433_RS13630",652.858538626578,617.77271226629,547.329495499815,674.530366253064
"LK433_RS13635",647.196258319525,694.588527932743,640.78500159083,744.164653488113
"LK433_RS13640",1235.25810449438,1230.19345947199,1731.75573928895,1433.89263981534
