"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS09290",-0.224574783992851,5.59809374901833,1.10991154227719,0.296538238383536,0.916887029257002,"LK433_RS09290","LK433_RS09290"
"LK433_RS11060",-0.409853482548272,3.6226322826885,1.07614440281222,0.303934177538216,0.916887029257002,"LK433_RS11060","LK433_RS11060"
"LK433_RS11135",0.15798888062371,7.86584580662487,1.09455662991987,0.300262213537777,0.916887029257002,"LK433_RS11135","LK433_RS11135"
"LK433_RS11720",0.0941147107807468,9.58565243127157,1.12012412293799,0.294347868006349,0.916887029257002,"LK433_RS11720","LK433_RS11720"
"LK433_RS12275",-0.130888370315518,7.30363453720531,1.06534366062438,0.306350933315536,0.916887029257002,"LK433_RS12275","LK433_RS12275"
"LK433_RS12360",-0.108538977898071,8.15725103352066,1.08607890496267,0.301733360248555,0.916887029257002,"LK433_RS12360","LK433_RS12360"
"LK433_RS12710",-0.120768685044331,7.31426126102016,1.08915063567642,0.301057111522593,0.916887029257002,"LK433_RS12710","LK433_RS12710"
"LK433_RS13175",0.0778516245338983,10.2840514251041,1.06973557748213,0.305365160854153,0.916887029257002,"LK433_RS13175","LK433_RS13175"
"LK433_RS13245",-0.185209320025367,6.34443238733719,1.08340211071356,0.302324290316559,0.916887029257002,"LK433_RS13245","LK433_RS13245"
"LK433_RS13685",-0.0766576506983247,10.2721322740056,1.08693015827138,0.30154575524297,0.916887029257002,"LK433_RS13685","LK433_RS13685"
"LK433_RS13875",-0.129100544791786,7.79750590084286,1.0978047928233,0.29916253948476,0.916887029257002,"LK433_RS13875","LK433_RS13875"
"LK433_RS13980",-0.23177007077582,5.82128195999593,1.06718448244999,0.305937247905377,0.916887029257002,"LK433_RS13980","LK433_RS13980"
"LK433_RS14275",-0.118812317049123,7.64022897725308,1.07570347655846,0.304032345749944,0.916887029257002,"LK433_RS14275","LK433_RS14275"
"LK433_RS14495",-0.0786619239579779,10.0864164083262,1.07578777037716,0.304013575273023,0.916887029257002,"LK433_RS14495","LK433_RS14495"
"LK433_RS14695",0.171042087375842,6.66003344701067,1.07873312666135,0.303358662352572,0.916887029257002,"LK433_RS14695","LK433_RS14695"
"LK433_RS14880",0.210390984417021,6.00176807921776,1.10804008368322,0.296941929551757,0.916887029257002,"LK433_RS14880","LK433_RS14880"
"LK433_RS14940",-0.433429841918328,3.41832801310902,1.07527541559193,0.304127689555865,0.916887029257002,"LK433_RS14940","LK433_RS14940"
"LK433_RS00225",-0.182842355555574,6.32818059216023,1.00018819597528,0.321483742112447,0.919065482276854,"LK433_RS00225","LK433_RS00225"
"LK433_RS00415",0.0913500351929394,9.94780066999813,1.00995688216976,0.319152377405613,0.919065482276854,"LK433_RS00415","LK433_RS00415"
"LK433_RS00430",0.0659512492693347,11.824700735255,0.923361729486675,0.340644770889593,0.919065482276854,"LK433_RS00430","LK433_RS00430"
"LK433_RS00470",0.0713319580835237,11.2548312153688,0.924921906981766,0.340240418938997,0.919065482276854,"LK433_RS00470","LK433_RS00470"
"LK433_RS00550",0.0596305304165122,12.0909166437573,0.917808317388333,0.342089402268256,0.919065482276854,"LK433_RS00550","LK433_RS00550"
"LK433_RS00625",-0.0654523678151966,11.6849440420909,1.04804152225251,0.31027557510283,0.919065482276854,"LK433_RS00625","LK433_RS00625"
"LK433_RS00905",0.0911859390166454,9.1353302348532,1.0306168165994,0.314295621360418,0.919065482276854,"LK433_RS00905","LK433_RS00905"
"LK433_RS01210",0.094609539658964,8.72021770311672,0.933267414112151,0.338088614662932,0.919065482276854,"LK433_RS01210","LK433_RS01210"
"LK433_RS01440",0.579436564200709,3.10188618881064,0.960231037908884,0.331921313801278,0.919065482276854,"LK433_RS01440","LK433_RS01440"
"LK433_RS01450",-0.174301647629079,6.29051894804307,0.955851809812608,0.332357687110301,0.919065482276854,"LK433_RS01450","LK433_RS01450"
"LK433_RS01520",-0.107743037126725,8.00507336536123,1.02168808071758,0.316382417845992,0.919065482276854,"LK433_RS01520","LK433_RS01520"
"LK433_RS01605",0.115385834445379,7.83715314447265,1.02975151136912,0.314497054453807,0.919065482276854,"LK433_RS01605","LK433_RS01605"
"LK433_RS01860",0.207246718551468,5.48792699341482,0.963605888228927,0.330420475494735,0.919065482276854,"LK433_RS01860","LK433_RS01860"
"LK433_RS02230",0.312335304575219,4.61705633204687,1.04379736446982,0.311248427914042,0.919065482276854,"LK433_RS02230","LK433_RS02230"
"LK433_RS02295",-0.161270419955781,6.39972815116065,1.03058729589471,0.314302490612119,0.919065482276854,"LK433_RS02295","LK433_RS02295"
"LK433_RS02395",-0.105248803399378,8.44086216685051,0.960276198760036,0.331250457245732,0.919065482276854,"LK433_RS02395","LK433_RS02395"
"LK433_RS02415",0.245663681744933,5.22486436158644,0.99754861910976,0.32211760847336,0.919065482276854,"LK433_RS02415","LK433_RS02415"
"LK433_RS02670",-0.0835475415860514,9.89435449344877,0.920750009142331,0.341323125202914,0.919065482276854,"LK433_RS02670","LK433_RS02670"
"LK433_RS02680",0.140658025514259,7.12494496454968,0.951600846839819,0.333426249243522,0.919065482276854,"LK433_RS02680","LK433_RS02680"
"LK433_RS02690",-0.176805327193641,6.19954726592383,0.936629875939929,0.337226888910066,0.919065482276854,"LK433_RS02690","LK433_RS02690"
"LK433_RS02800",-0.16667871899132,6.83892315382335,0.996949886868383,0.322261620824698,0.919065482276854,"LK433_RS02800","LK433_RS02800"
"LK433_RS02980",-0.128168193700976,7.69590154145638,1.00211783775307,0.321021416655682,0.919065482276854,"LK433_RS02980","LK433_RS02980"
"LK433_RS03145",-0.172688826308878,6.55390785074378,0.944138964113434,0.335313250926447,0.919065482276854,"LK433_RS03145","LK433_RS03145"
"LK433_RS03250",-0.229873499291043,5.40746601136039,0.962650991071233,0.330658211651104,0.919065482276854,"LK433_RS03250","LK433_RS03250"
"LK433_RS03355",-0.148045817957155,6.68800925528419,0.921900787330056,0.341024000484254,0.919065482276854,"LK433_RS03355","LK433_RS03355"
