"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS13745",-0.0679864158472565,10.3147890211185,0.819389620027711,0.369161782671538,0.6880283694489,"LK433_RS13745","LK433_RS13745"
"LK433_RS01470",-0.0673247889406949,9.65392800110687,0.815736949603869,0.370223477842681,0.689082170220592,"LK433_RS01470","LK433_RS01470"
"LK433_RS12690",-0.169711466007865,6.26946554782287,0.8159756168738,0.370153974219968,0.689082170220592,"LK433_RS12690","LK433_RS12690"
"LK433_RS02410",-0.182494323245019,5.49135661677702,0.814605122317779,0.37055333545815,0.689234167828052,"LK433_RS02410","LK433_RS02410"
"LK433_RS01710",-0.351215529416801,3.89292878626937,0.812188388586929,0.371259059630091,0.689623015781112,"LK433_RS01710","LK433_RS01710"
"LK433_RS06865",-0.105351657132135,7.51377001550234,0.812390462298969,0.371199977948704,0.689623015781112,"LK433_RS06865","LK433_RS06865"
"LK433_RS01010",-0.143366589705517,7.1201644715572,0.810676090937258,0.371701644330061,0.689753967052979,"LK433_RS01010","LK433_RS01010"
"LK433_RS03325",-0.185203671092822,5.68588331964131,0.810250541840161,0.371826319293594,0.689753967052979,"LK433_RS03325","LK433_RS03325"
"LK433_RS03180",-0.106971267460193,8.26791134046199,0.80348614053044,0.373816118165295,0.692058240096683,"LK433_RS03180","LK433_RS03180"
"LK433_RS04230",-0.178108614349614,5.71087850822757,0.803516191633451,0.373807244965454,0.692058240096683,"LK433_RS04230","LK433_RS04230"
"LK433_RS06660",0.0884366905768414,8.23215977160777,0.803905454562978,0.373692334240562,0.692058240096683,"LK433_RS06660","LK433_RS06660"
"LK433_RS07680",-0.0957494995804727,8.34209723825581,0.800758691800886,0.374622703009496,0.692324094998452,"LK433_RS07680","LK433_RS07680"
"LK433_RS08965",-0.276114519715432,4.45104737361762,0.800093127400686,0.374819905638265,0.692324094998452,"LK433_RS08965","LK433_RS08965"
"LK433_RS13750",-0.0960146573169804,7.65633361541943,0.799630906266166,0.374956945940825,0.692324094998452,"LK433_RS13750","LK433_RS13750"
"LK433_RS13920",0.257101664708652,4.46977684594868,0.802000955070761,0.374255023170935,0.692324094998452,"LK433_RS13920","LK433_RS13920"
"LK433_RS07710",-0.224764833457336,4.88593726701194,0.798614746841183,0.375258470178077,0.692420446302006,"LK433_RS07710","LK433_RS07710"
"LK433_RS14165",0.276482107474118,4.3934053223115,0.797354034671864,0.375633041032747,0.692651364507263,"LK433_RS14165","LK433_RS14165"
"LK433_RS10685",0.117326546724659,7.06397846562919,0.792752216205363,0.377004826295269,0.694719577055051,"LK433_RS10685","LK433_RS10685"
"LK433_RS03475",-0.132894707319121,6.47352025907162,0.791434762277193,0.377398871618236,0.694984526846049,"LK433_RS03475","LK433_RS03475"
"LK433_RS06000",0.0919085871577984,8.02707594062067,0.789365854761049,0.378018862897501,0.695204226666463,"LK433_RS06000","LK433_RS06000"
"LK433_RS07330",0.135861858480702,6.20193336090187,0.789437129615233,0.377997479685828,0.695204226666463,"LK433_RS07330","LK433_RS07330"
"LK433_RS09650",-0.164741590987161,6.02747957397424,0.787643319354308,0.378536168518863,0.695694864312959,"LK433_RS09650","LK433_RS09650"
"LK433_RS05220",0.167898154052367,5.76798506040248,0.783073887795573,0.379913364251208,0.697764161723283,"LK433_RS05220","LK433_RS05220"
"LK433_RS03905",-0.188442306476917,5.36786632471959,0.781123139898198,0.380503494427442,0.697924837533029,"LK433_RS03905","LK433_RS03905"
"LK433_RS07915",-0.12139451914207,6.85754216809139,0.78150390917849,0.380388202845629,0.697924837533029,"LK433_RS07915","LK433_RS07915"
"LK433_RS01715",0.464888188021896,2.98486663483087,0.769235437792264,0.384128326087926,0.698899683247442,"LK433_RS01715","LK433_RS01715"
"LK433_RS02055",-0.1597815660136,5.7762179476632,0.774562191076463,0.382497963738282,0.698899683247442,"LK433_RS02055","LK433_RS02055"
"LK433_RS02190",-0.135868990253159,6.37906091129419,0.770052346253939,0.383877645488315,0.698899683247442,"LK433_RS02190","LK433_RS02190"
"LK433_RS03865",0.179155947646991,5.89217547645478,0.769798159433851,0.383955621250087,0.698899683247442,"LK433_RS03865","LK433_RS03865"
"LK433_RS04755",-0.22500262669088,5.16539052891886,0.777855505817898,0.38149495335547,0.698899683247442,"LK433_RS04755","LK433_RS04755"
"LK433_RS04995",0.567745284835193,1.64934045218221,0.772478581756366,0.38313450667693,0.698899683247442,"LK433_RS04995","LK433_RS04995"
"LK433_RS06075",-0.0791008102549822,8.57976677385396,0.77421540252892,0.382603802082509,0.698899683247442,"LK433_RS06075","LK433_RS06075"
"LK433_RS08080",-0.121259424823,6.75230640223594,0.771233991832963,0.383515456711774,0.698899683247442,"LK433_RS08080","LK433_RS08080"
"LK433_RS08195",-0.113263920394888,7.05038455168429,0.774941595615109,0.382382219370235,0.698899683247442,"LK433_RS08195","LK433_RS08195"
"LK433_RS09090",0.111471206152581,7.13511409399967,0.768654497952104,0.384306739761917,0.698899683247442,"LK433_RS09090","LK433_RS09090"
"LK433_RS10300",0.30383108336877,3.94255321399125,0.77329669864436,0.382884390221268,0.698899683247442,"LK433_RS10300","LK433_RS10300"
"LK433_RS11710",-0.216817241578294,5.03498918457041,0.776207036799565,0.38199653707678,0.698899683247442,"LK433_RS11710","LK433_RS11710"
"LK433_RS11770",-0.491139429982647,2.08445199262326,0.77665531393655,0.381860044914603,0.698899683247442,"LK433_RS11770","LK433_RS11770"
"LK433_RS03585",-0.228595803421198,5.28398133322778,0.767344250047435,0.384709571662287,0.699174398237022,"LK433_RS03585","LK433_RS03585"
"LK433_RS08670",-0.14722982052554,6.34102060118292,0.765717428526063,0.385210581339987,0.699627066305523,"LK433_RS08670","LK433_RS08670"
"LK433_RS11035",0.126103132258304,7.30916099366971,0.764729206712531,0.385515382325977,0.699723017463554,"LK433_RS11035","LK433_RS11035"
"LK433_RS08370",0.310156567841757,3.7715807528813,0.761412442871622,0.386540934755645,0.701126176235419,"LK433_RS08370","LK433_RS08370"
"LK433_RS00020",-0.0548335047051782,10.7675599977722,0.758394033736978,0.387477666623864,0.701934618425939,"LK433_RS00020","LK433_RS00020"
"LK433_RS00060",0.197082160981977,5.3388248245522,0.751867713499131,0.389514312925593,0.701934618425939,"LK433_RS00060","LK433_RS00060"
"LK433_RS00245",-0.0646508246174689,10.2968603178683,0.752100702176047,0.389441338064654,0.701934618425939,"LK433_RS00245","LK433_RS00245"
"LK433_RS02870",-0.165990751717782,5.92927131030958,0.757307964785973,0.387815520571134,0.701934618425939,"LK433_RS02870","LK433_RS02870"
"LK433_RS03455",0.273704470232974,4.44953749196365,0.754206285809558,0.388782742570819,0.701934618425939,"LK433_RS03455","LK433_RS03455"
"LK433_RS05245",-0.290212598394224,4.0778906285368,0.757347656569011,0.387803165757278,0.701934618425939,"LK433_RS05245","LK433_RS05245"
"LK433_RS09630",0.121091562851161,7.0211217767647,0.755286763122217,0.38844541210087,0.701934618425939,"LK433_RS09630","LK433_RS09630"
"LK433_RS12265",0.12520938503069,7.09641085032447,0.75266369834744,0.389265082748923,0.701934618425939,"LK433_RS12265","LK433_RS12265"
"LK433_RS12680",0.146366188626339,6.52851312085032,0.751959364411177,0.389485604388064,0.701934618425939,"LK433_RS12680","LK433_RS12680"
"LK433_RS12740",-0.0807213190678718,8.8820684393342,0.755019105644335,0.388528936572154,0.701934618425939,"LK433_RS12740","LK433_RS12740"
"LK433_RS12045",-0.104366772595775,7.52898694522767,0.748841558735175,0.390463947290698,0.70318961194959,"LK433_RS12045","LK433_RS12045"
"LK433_RS00300",-0.0545304306063665,10.8821271239828,0.747302820804525,0.390948107366989,0.703605245727887,"LK433_RS00300","LK433_RS00300"
"LK433_RS05280",-0.10471785662139,7.7125486413276,0.746347534732965,0.391249125007874,0.703690945690976,"LK433_RS05280","LK433_RS05280"
"LK433_RS03305",0.16346386171842,5.89610325654111,0.744830801452192,0.391727751826905,0.704095771406676,"LK433_RS03305","LK433_RS03305"
"LK433_RS03765",0.0771391698129772,8.94413265418,0.743984381345181,0.391995222287223,0.70412078414723,"LK433_RS03765","LK433_RS03765"
"LK433_RS10515",-0.20370440133653,5.46345141925464,0.743166724085643,0.392253856198919,0.704129902174788,"LK433_RS10515","LK433_RS10515"
"LK433_RS06365",-0.390991555304708,3.21829500986312,0.739118436652853,0.39353804388721,0.70467538141349,"LK433_RS06365","LK433_RS06365"
"LK433_RS10565",0.117152932413844,7.23150849063526,0.738211751446685,0.393826500523492,0.70467538141349,"LK433_RS10565","LK433_RS10565"
"LK433_RS11090",0.275843732862072,4.06050318311852,0.738722683026977,0.393663912680532,0.70467538141349,"LK433_RS11090","LK433_RS11090"
"LK433_RS11860",0.114334007629002,7.29469057723942,0.740151314237874,0.393209815279143,0.70467538141349,"LK433_RS11860","LK433_RS11860"
"LK433_RS13815",-0.119876512539194,7.66575491859822,0.739202411965531,0.39351134322756,0.70467538141349,"LK433_RS13815","LK433_RS13815"
"LK433_RS07135",0.0976762340946345,7.71163540117995,0.734561065405094,0.394991074225543,0.706070294371346,"LK433_RS07135","LK433_RS07135"
"LK433_RS08720",0.12890506410704,6.86837955069389,0.732846923377603,0.395539624513216,0.706070294371346,"LK433_RS08720","LK433_RS08720"
"LK433_RS11625",0.0762690488533402,8.83699700237189,0.732586346066518,0.395623110566012,0.706070294371346,"LK433_RS11625","LK433_RS11625"
"LK433_RS13005",-0.40470670806688,3.22683026103073,0.733258171685965,0.39540791757576,0.706070294371346,"LK433_RS13005","LK433_RS13005"
"LK433_RS04845",0.33341713526745,3.71632374549428,0.729164199479801,0.3967219254309,0.707576613308676,"LK433_RS04845","LK433_RS04845"
"LK433_RS00210",0.252430044787401,4.47511834379239,0.720305552864061,0.399587210775373,0.708591113871783,"LK433_RS00210","LK433_RS00210"
"LK433_RS00785",0.22585260969056,4.83855521667906,0.722146761990678,0.398989185157493,0.708591113871783,"LK433_RS00785","LK433_RS00785"
"LK433_RS02395",-0.0861479268144737,8.44086216685051,0.7204603845782,0.399536870632758,0.708591113871783,"LK433_RS02395","LK433_RS02395"
"LK433_RS06880",0.107780672346348,7.67637009802903,0.725653912427245,0.39785369253435,0.708591113871783,"LK433_RS06880","LK433_RS06880"
"LK433_RS06960",0.0815536766576089,9.0554141178212,0.721694898577723,0.399135828747779,0.708591113871783,"LK433_RS06960","LK433_RS06960"
"LK433_RS07075",-0.0512349267424512,11.2147582356585,0.725544863160337,0.397888927380329,0.708591113871783,"LK433_RS07075","LK433_RS07075"
"LK433_RS07795",0.177617227071966,6.34843950062253,0.722083117147736,0.399177742322223,0.708591113871783,"LK433_RS07795","LK433_RS07795"
"LK433_RS11905",0.123643373030901,7.05872873435139,0.720688146181004,0.39946283587913,0.708591113871783,"LK433_RS11905","LK433_RS11905"
"LK433_RS13310",-0.126637574064243,6.51715844635331,0.724203959650504,0.398322560530355,0.708591113871783,"LK433_RS13310","LK433_RS13310"
"LK433_RS02680",0.116636128818281,7.12494496454968,0.715138743215643,0.401272452834453,0.710671939745712,"LK433_RS02680","LK433_RS02680"
"LK433_RS07575",-0.185590676088878,5.28303515270134,0.715377312360802,0.401194409208149,0.710671939745712,"LK433_RS07575","LK433_RS07575"
"LK433_RS10650",0.243308246226723,4.28467531957679,0.713367167759686,0.401852692787819,0.711245970600238,"LK433_RS10650","LK433_RS10650"
"LK433_RS01035",0.197141713668607,5.22693230000893,0.708914706607376,0.403316473976677,0.712013589694922,"LK433_RS01035","LK433_RS01035"
"LK433_RS02650",-0.211386707082546,4.84792289263726,0.708007286236302,0.403615761377503,0.712013589694922,"LK433_RS02650","LK433_RS02650"
"LK433_RS03900",-0.42489645047108,2.76740135634269,0.705537331525658,0.404432072839491,0.712013589694922,"LK433_RS03900","LK433_RS03900"
"LK433_RS04445",0.164801669651015,6.22168055869085,0.706596067672176,0.404081865438651,0.712013589694922,"LK433_RS04445","LK433_RS04445"
"LK433_RS06190",-0.298478274656261,4.17630841298948,0.705103209486221,0.404575801031937,0.712013589694922,"LK433_RS06190","LK433_RS06190"
"LK433_RS09840",-0.139314275442008,6.14422260167386,0.705048358541777,0.404593966344468,0.712013589694922,"LK433_RS09840","LK433_RS09840"
"LK433_RS10240",0.13394038258322,6.64385501792983,0.707226013420728,0.403873705619913,0.712013589694922,"LK433_RS10240","LK433_RS10240"
"LK433_RS11410",0.0920055916492625,7.64939797880783,0.706557161003978,0.404094726994738,0.712013589694922,"LK433_RS11410","LK433_RS11410"
"LK433_RS12445",-0.134677570827457,6.90253847869377,0.705167810478477,0.404554408286455,0.712013589694922,"LK433_RS12445","LK433_RS12445"
"LK433_RS02445",0.151506418840125,6.17936300716507,0.702921312774408,0.405299325255301,0.712803183175409,"LK433_RS02445","LK433_RS02445"
"LK433_RS09845",-0.314793077525768,4.01147256095136,0.701247628273553,0.405855624649762,0.713329790919233,"LK433_RS09845","LK433_RS09845"
"LK433_RS00995",-0.104065792812731,7.72436497230158,0.697682162152697,0.407044497086091,0.714063530264103,"LK433_RS00995","LK433_RS00995"
"LK433_RS05980",0.0763465040220223,9.3786279763717,0.697686466823274,0.407043058617333,0.714063530264103,"LK433_RS05980","LK433_RS05980"
"LK433_RS11485",0.128500732056045,6.69647711073703,0.698806725878693,0.406668964083431,0.714063530264103,"LK433_RS11485","LK433_RS11485"
"LK433_RS03330",0.129171347330453,6.65381451603861,0.693962226673334,0.408290397614832,0.714452912881323,"LK433_RS03330","LK433_RS03330"
"LK433_RS07340",0.115219488982165,7.18831183523121,0.693946845438855,0.408295560944422,0.714452912881323,"LK433_RS07340","LK433_RS07340"
"LK433_RS10305",0.16417290753627,5.70542340208818,0.695354880241205,0.407823299652999,0.714452912881323,"LK433_RS10305","LK433_RS10305"
"LK433_RS10505",0.0954419563036662,7.28595527011196,0.695341823884135,0.40782767508266,0.714452912881323,"LK433_RS10505","LK433_RS10505"
"LK433_RS12795",-0.118952809163994,6.77827591914302,0.69289007610008,0.408650540829646,0.714623773226655,"LK433_RS12795","LK433_RS12795"
"LK433_RS09910",0.135195668416136,6.60661776653255,0.691589405419821,0.409088080735961,0.714938703715395,"LK433_RS09910","LK433_RS09910"
"LK433_RS09480",0.383796713054446,2.89180993808024,0.689815793832093,0.409685841204418,0.715533069826836,"LK433_RS09480","LK433_RS09480"
"LK433_RS12115",-0.0740132845474168,8.75414532614384,0.686116892211251,0.410936679759726,0.717266599429767,"LK433_RS12115","LK433_RS12115"
"LK433_RS00695",0.118547697503182,6.7091770266054,0.680269700717208,0.412925660873338,0.717271390512932,"LK433_RS00695","LK433_RS00695"
"LK433_RS01460",-0.110821178447055,7.19500086647001,0.68289384593278,0.412031255095082,0.717271390512932,"LK433_RS01460","LK433_RS01460"
"LK433_RS01830",-0.295560500702544,4.06076016195868,0.679279144067037,0.413264034865211,0.717271390512932,"LK433_RS01830","LK433_RS01830"
"LK433_RS02270",0.0786891814605424,8.17679414237568,0.679513074148873,0.413184086944532,0.717271390512932,"LK433_RS02270","LK433_RS02270"
"LK433_RS02340",-0.0717388657268906,8.9610827255321,0.682352211356207,0.412215626670955,0.717271390512932,"LK433_RS02340","LK433_RS02340"
"LK433_RS04345",-0.227556489285081,5.08407332976134,0.680898222666177,0.412711172937383,0.717271390512932,"LK433_RS04345","LK433_RS04345"
"LK433_RS06825",-0.102884375693454,7.62008982356611,0.681516459641792,0.412500357466137,0.717271390512932,"LK433_RS06825","LK433_RS06825"
"LK433_RS10320",0.185933360569193,5.23042334982516,0.682498628829861,0.412165774221844,0.717271390512932,"LK433_RS10320","LK433_RS10320"
"LK433_RS10630",-0.164118919144846,5.84459157741181,0.68155891277962,0.412485887088194,0.717271390512932,"LK433_RS10630","LK433_RS10630"
"LK433_RS13085",0.0726787451534928,8.76651412937026,0.673125188127159,0.415375568310428,0.72048591705063,"LK433_RS13085","LK433_RS13085"
"LK433_RS02540",0.143360164753077,5.93004079217338,0.668506790368278,0.416970885022098,0.720552674366127,"LK433_RS02540","LK433_RS02540"
"LK433_RS02860",-0.115977933521436,6.85194579992135,0.671153028037061,0.416055679744249,0.720552674366127,"LK433_RS02860","LK433_RS02860"
"LK433_RS06005",0.124281829976146,6.64703435121954,0.670126775699751,0.41641025156741,0.720552674366127,"LK433_RS06005","LK433_RS06005"
"LK433_RS11845",-0.215271073065564,4.85913655867379,0.669173057814239,0.416740170293431,0.720552674366127,"LK433_RS11845","LK433_RS11845"
"LK433_RS14355",0.153166674929454,5.57023490835043,0.669862367245477,0.416501678749616,0.720552674366127,"LK433_RS14355","LK433_RS14355"
"LK433_RS14525",0.0702427217259267,8.77533975290044,0.669119128574064,0.416758837733377,0.720552674366127,"LK433_RS14525","LK433_RS14525"
"LK433_RS06645",0.0803804730275916,8.41389089679895,0.659964697089683,0.419945975191817,0.725027670298931,"LK433_RS06645","LK433_RS06645"
"LK433_RS13890",0.177077634903738,5.21813135249282,0.658829573837147,0.420343733950767,0.725027670298931,"LK433_RS13890","LK433_RS13890"
"LK433_RS14345",0.171956771855893,5.88556237981651,0.659430348362532,0.420133145497614,0.725027670298931,"LK433_RS14345","LK433_RS14345"
"LK433_RS00055",-0.197223807402371,7.69149920431218,0.666972662436989,0.421397296452391,0.725308582926514,"LK433_RS00055","LK433_RS00055"
"LK433_RS05350",0.364172271399873,3.32058718476403,0.655393263706287,0.421551333396973,0.725308582926514,"LK433_RS05350","LK433_RS05350"
"LK433_RS07760",-0.160552663033682,5.83900387234233,0.657129420529305,0.420940551932012,0.725308582926514,"LK433_RS07760","LK433_RS07760"
"LK433_RS09330",-0.133110209855502,6.05355072212274,0.656854079901703,0.421037327549883,0.725308582926514,"LK433_RS09330","LK433_RS09330"
"LK433_RS12590",-0.153888877673708,6.13596418428983,0.651419075701071,0.42295452328135,0.727272266967374,"LK433_RS12590","LK433_RS12590"
"LK433_RS06350",-0.0823508623780332,8.50755971141321,0.649836985936686,0.423515094270223,0.727335446375021,"LK433_RS06350","LK433_RS06350"
"LK433_RS07375",-0.114973150678301,6.77728388256133,0.650040230653806,0.423443016811233,0.727335446375021,"LK433_RS07375","LK433_RS07375"
"LK433_RS10520",-0.131804733738946,6.2338159597103,0.648850397146064,0.423865237109779,0.727486874816969,"LK433_RS10520","LK433_RS10520"
"LK433_RS13585",-0.172017724468538,5.59689135687813,0.644597126253957,0.425379785924999,0.729635370916443,"LK433_RS13585","LK433_RS13585"
"LK433_RS00350",-0.0800497492319476,8.50452331773371,0.639080416518197,0.427356549579961,0.730017707450495,"LK433_RS00350","LK433_RS00350"
"LK433_RS01335",0.238145445537852,4.40951902175507,0.640678374702277,0.426782524842785,0.730017707450495,"LK433_RS01335","LK433_RS01335"
"LK433_RS06370",-0.207419611789195,4.51151476507764,0.638840460802864,0.427442849231006,0.730017707450495,"LK433_RS06370","LK433_RS06370"
"LK433_RS07660",0.138822627990791,6.20243264215281,0.642812434663163,0.426017753018681,0.730017707450495,"LK433_RS07660","LK433_RS07660"
"LK433_RS08150",-0.160422798928225,5.35309252930409,0.639898987386449,0.427062352187708,0.730017707450495,"LK433_RS08150","LK433_RS08150"
"LK433_RS11935",-0.0464313422224394,11.3326586555058,0.641864527025568,0.426357191382121,0.730017707450495,"LK433_RS11935","LK433_RS11935"
"LK433_RS13615",-0.0744026226511424,8.53065406256281,0.641544021906411,0.426472055109572,0.730017707450495,"LK433_RS13615","LK433_RS13615"
"LK433_RS00385",-0.0523645853813503,11.0672051905695,0.62670010268476,0.431844178406997,0.732957321906282,"LK433_RS00385","LK433_RS00385"
"LK433_RS03275",0.115678401255845,7.1825340530798,0.63226174304143,0.429819296583982,0.732957321906282,"LK433_RS03275","LK433_RS03275"
"LK433_RS04495",-0.227739504098991,4.3593770823474,0.628177457414944,0.431304876522734,0.732957321906282,"LK433_RS04495","LK433_RS04495"
"LK433_RS04675",-0.388929613280273,3.01432942187393,0.631817716880358,0.429980421832951,0.732957321906282,"LK433_RS04675","LK433_RS04675"
"LK433_RS06110",0.469898884663711,1.87139052082973,0.627004211310074,0.431733080187432,0.732957321906282,"LK433_RS06110","LK433_RS06110"
"LK433_RS06515",0.0813634941173086,8.78091155517313,0.626089476159541,0.432067387814398,0.732957321906282,"LK433_RS06515","LK433_RS06515"
"LK433_RS06810",0.0982789977366262,7.38004770715803,0.627366366391303,0.431600833509616,0.732957321906282,"LK433_RS06810","LK433_RS06810"
"LK433_RS07020",-0.115358294867357,6.67439254025374,0.628931855835008,0.431029885752135,0.732957321906282,"LK433_RS07020","LK433_RS07020"
"LK433_RS08235",-0.126727948354215,6.39655697504707,0.626877834122072,0.431779243486831,0.732957321906282,"LK433_RS08235","LK433_RS08235"
"LK433_RS13070",-0.127691206980222,6.61957352535768,0.6326949623725,0.429662182045529,0.732957321906282,"LK433_RS13070","LK433_RS13070"
"LK433_RS13600",-0.0835067915432733,7.72775569864465,0.62770268147498,0.43147807847091,0.732957321906282,"LK433_RS13600","LK433_RS13600"
"LK433_RS04850",0.189082212679073,5.09572126869006,0.62355366618364,0.432996233907097,0.732961539434725,"LK433_RS04850","LK433_RS04850"
"LK433_RS06495",0.109878226726985,7.11120719872895,0.62320105957015,0.433125634214038,0.732961539434725,"LK433_RS06495","LK433_RS06495"
"LK433_RS14235",0.0895668156509935,7.38718918064634,0.624012107617052,0.432828083132452,0.732961539434725,"LK433_RS14235","LK433_RS14235"
"LK433_RS14705",0.331051631549778,2.53922949885492,0.62352523416533,0.433006665740813,0.732961539434725,"LK433_RS14705","LK433_RS14705"
"LK433_RS12435",-0.102291167409728,6.94001210582448,0.622410627865565,0.433415925045977,0.733006104660584,"LK433_RS12435","LK433_RS12435"
"LK433_RS05065",0.0522632673662584,10.1029412624762,0.621663934016908,0.433690428398817,0.733023931627216,"LK433_RS05065","LK433_RS05065"
"LK433_RS07315",0.161654998147341,6.34831202172604,0.620776210952077,0.43414600281682,0.733347597215517,"LK433_RS07315","LK433_RS07315"
"LK433_RS04180",0.355620356821349,2.98589758117262,0.618956136107876,0.434688135424618,0.733371173799614,"LK433_RS04180","LK433_RS04180"
"LK433_RS10875",0.0723312900225093,9.0836153710354,0.61937261051497,0.434534452170074,0.733371173799614,"LK433_RS10875","LK433_RS10875"
"LK433_RS04115",0.390758616804314,2.88360083725079,0.617521693571773,0.435218102131632,0.733819471535848,"LK433_RS04115","LK433_RS04115"
"LK433_RS08330",-0.363112995276986,3.03996465051114,0.616389755326317,0.435637011218556,0.734080085044861,"LK433_RS08330","LK433_RS08330"
"LK433_RS14055",0.225290520980125,4.64294582457166,0.614424401250268,0.436365834554908,0.7348622938502,"LK433_RS14055","LK433_RS14055"
"LK433_RS11225",0.0849654276676787,8.09788644306967,0.613490860822087,0.43671268584825,0.735000684000357,"LK433_RS11225","LK433_RS11225"
"LK433_RS00420",-0.0587377259140107,11.3787407576125,0.612107969546038,0.437274558926402,0.735500575492803,"LK433_RS00420","LK433_RS00420"
"LK433_RS13425",0.198224155357012,5.5446345175066,0.611337935388443,0.437570800260053,0.735553336756759,"LK433_RS13425","LK433_RS13425"
"LK433_RS05000",0.284204765994706,3.77337387010436,0.610405942184143,0.437861911756408,0.735597416181212,"LK433_RS05000","LK433_RS05000"
"LK433_RS07995",-0.104593052266738,7.0326528734953,0.607904001185789,0.438797409538649,0.736723341166159,"LK433_RS07995","LK433_RS07995"
"LK433_RS01580",0.0660006934162212,8.7652930146003,0.606998608975309,0.439136708683624,0.73684751662503,"LK433_RS01580","LK433_RS01580"
"LK433_RS10830",-0.125518328578252,6.26347692790962,0.606127187332994,0.439463662485848,0.736950839808696,"LK433_RS10830","LK433_RS10830"
"LK433_RS01155",0.199295068415524,4.80158871721646,0.605292071786451,0.439777349721519,0.737031804572515,"LK433_RS01155","LK433_RS01155"
"LK433_RS00295",-0.0600222929670072,9.69091835061097,0.600997599373278,0.441395963741227,0.737536721181935,"LK433_RS00295","LK433_RS00295"
"LK433_RS03085",0.104926860632461,6.87049101925628,0.6024792126738,0.440836487217705,0.737536721181935,"LK433_RS03085","LK433_RS03085"
"LK433_RS05210",-0.125380623375863,6.33874869926839,0.601093056663774,0.441359884468932,0.737536721181935,"LK433_RS05210","LK433_RS05210"
"LK433_RS11380",-0.140004632909116,6.62539586463252,0.603156344689815,0.440581161189332,0.737536721181935,"LK433_RS11380","LK433_RS11380"
"LK433_RS11475",0.113018048295237,6.73440789192356,0.600969553624025,0.441406564855735,0.737536721181935,"LK433_RS11475","LK433_RS11475"
"LK433_RS09685",-0.14537001256209,6.09011493543196,0.598943052984004,0.442173621729622,0.738374111571354,"LK433_RS09685","LK433_RS09685"
"LK433_RS08270",-0.207067851304092,4.52296184964141,0.595507564441916,0.443478763337678,0.740108489055727,"LK433_RS08270","LK433_RS08270"
"LK433_RS09665",-0.0866826431918376,8.07160287061616,0.593569077630397,0.444217854909255,0.740896686536337,"LK433_RS09665","LK433_RS09665"
"LK433_RS04245",0.316598940889177,3.77407303002875,0.591435868357161,0.445058292281329,0.740938769612574,"LK433_RS04245","LK433_RS04245"
"LK433_RS08140",0.151810795754698,5.59694808428295,0.590712952921256,0.445310337228443,0.740938769612574,"LK433_RS08140","LK433_RS08140"
"LK433_RS13810",0.0872506683334772,8.30093882673389,0.591548652358136,0.444990242430918,0.740938769612574,"LK433_RS13810","LK433_RS13810"
"LK433_RS14335",0.084333953128733,7.4210965374976,0.592281360629875,0.444709892652255,0.740938769612574,"LK433_RS14335","LK433_RS14335"
"LK433_RS11215",0.23310694707465,4.81228284865073,0.589985708477857,0.445614021638491,0.741000082688677,"LK433_RS11215","LK433_RS11215"
"LK433_RS00205",-0.159178322991827,5.55210008169615,0.584670543961129,0.447635534735166,0.743175454323063,"LK433_RS00205","LK433_RS00205"
"LK433_RS00980",-0.139303531022097,6.24036929878264,0.584438844160633,0.447725075650876,0.743175454323063,"LK433_RS00980","LK433_RS00980"
"LK433_RS06690",-0.0521219475462803,11.3315089102992,0.585718358064269,0.447230956300975,0.743175454323063,"LK433_RS06690","LK433_RS06690"
"LK433_RS05005",0.429354077710331,2.40250401500176,0.583103695850527,0.448241596727979,0.743588359685543,"LK433_RS05005","LK433_RS05005"
"LK433_RS13625",0.0940354445936073,7.79116019830997,0.5799392185685,0.449469577539151,0.745180308552969,"LK433_RS13625","LK433_RS13625"
"LK433_RS06220",0.170799824959727,5.25691534840216,0.575989539323433,0.451009724438512,0.747287592342332,"LK433_RS06220","LK433_RS06220"
"LK433_RS02245",0.347929681871712,2.74307623892907,0.574090691263672,0.451753138761723,0.747970104715135,"LK433_RS02245","LK433_RS02245"
"LK433_RS12665",-0.0602548720830928,9.03788635382033,0.573562360229444,0.451960329748648,0.747970104715135,"LK433_RS12665","LK433_RS12665"
"LK433_RS00910",-0.149845877873778,5.59299354047687,0.572541941814256,0.452360924915613,0.748187187903905,"LK433_RS00910","LK433_RS00910"
"LK433_RS03750",0.303116894362289,3.02639492536624,0.57016741826881,0.453295296663844,0.748944231303066,"LK433_RS03750","LK433_RS03750"
"LK433_RS08065",-0.244874456161497,3.69775471579158,0.570008268825198,0.453358031264118,0.748944231303066,"LK433_RS08065","LK433_RS08065"
"LK433_RS00860",-0.120858608339393,6.25605628480299,0.565271612654283,0.455231494725696,0.750572135066948,"LK433_RS00860","LK433_RS00860"
"LK433_RS03680",0.113300372073083,6.98885685968066,0.563893917152294,0.455778720862305,0.750572135066948,"LK433_RS03680","LK433_RS03680"
"LK433_RS03985",0.223779240859796,4.55961430558704,0.563746507973875,0.45583733445243,0.750572135066948,"LK433_RS03985","LK433_RS03985"
"LK433_RS04025",0.104420755317764,7.17981992180856,0.563544602679224,0.455917636569809,0.750572135066948,"LK433_RS04025","LK433_RS04025"
"LK433_RS09370",-0.143847882334294,5.99675946507504,0.563425192238209,0.455965139307865,0.750572135066948,"LK433_RS09370","LK433_RS09370"
