"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS11870",0.0732350632758797,7.59001949859319,0.284238311226384,0.596005383385615,0.814060875031323,"LK433_RS11870","LK433_RS11870"
"LK433_RS13725",0.0416254967065349,9.36782638095138,0.282761025999674,0.596959745903733,0.814060875031323,"LK433_RS13725","LK433_RS13725"
"LK433_RS14355",0.100250582419872,5.57023490835043,0.281529136643537,0.597758031778581,0.814060875031323,"LK433_RS14355","LK433_RS14355"
"LK433_RS14125",-0.0864018563820841,6.82218777454762,0.279036663391527,0.599380086912228,0.815121695080929,"LK433_RS14125","LK433_RS14125"
"LK433_RS06915",0.0731864892366846,7.14814467874311,0.274078452693753,0.602634620265661,0.818745763443121,"LK433_RS06915","LK433_RS06915"
"LK433_RS13905",0.197208119882568,3.73725425356135,0.274435455401299,0.602399034085157,0.818745763443121,"LK433_RS13905","LK433_RS13905"
"LK433_RS03760",0.0344828477162736,11.0050244253595,0.273305261820085,0.603145521875786,0.81903917567191,"LK433_RS03760","LK433_RS03760"
"LK433_RS00065",0.0844053685278299,6.35720053396749,0.271595759239789,0.604278394085574,0.820176490897185,"LK433_RS00065","LK433_RS00065"
"LK433_RS01915",-0.0652923496947638,7.14150261158805,0.268640758984266,0.606247412223794,0.821532875720259,"LK433_RS01915","LK433_RS01915"
"LK433_RS03475",-0.0779309807960696,6.47352025907162,0.267632472557336,0.606922420476979,0.821532875720259,"LK433_RS03475","LK433_RS03475"
"LK433_RS09535",-0.130165406486825,4.86649199161668,0.269432945068638,0.605718204125379,0.821532875720259,"LK433_RS09535","LK433_RS09535"
"LK433_RS12105",-0.0558507761611107,7.98041555880814,0.267966345898288,0.606698726592561,0.821532875720259,"LK433_RS12105","LK433_RS12105"
"LK433_RS13830",0.0582480737968469,8.25991587339998,0.268334221579,0.60645245633445,0.821532875720259,"LK433_RS13830","LK433_RS13830"
"LK433_RS14315",0.102126401521331,6.02497070966124,0.267438085581517,0.607052740719471,0.821532875720259,"LK433_RS14315","LK433_RS14315"
"LK433_RS13270",0.0450555553289133,9.43113799148588,0.265384360922213,0.608433281920824,0.823000109057053,"LK433_RS13270","LK433_RS13270"
"LK433_RS06530",0.0490005369053264,8.59027018329596,0.263845697658238,0.609472039860889,0.823716478101785,"LK433_RS06530","LK433_RS06530"
"LK433_RS08230",-0.0509375333982791,8.34027105472527,0.263721392535585,0.609556126215041,0.823716478101785,"LK433_RS08230","LK433_RS08230"
"LK433_RS13535",-0.0701270255071983,7.31714611445893,0.261341721476782,0.611170719759903,0.82549663850839,"LK433_RS13535","LK433_RS13535"
"LK433_RS13085",0.0454543240855012,8.76651412937026,0.259944885249627,0.612122800278776,0.826380659394342,"LK433_RS13085","LK433_RS13085"
"LK433_RS11670",0.125765333786535,4.85884763239349,0.259452952956271,0.612458869734199,0.826432595360481,"LK433_RS11670","LK433_RS11670"
"LK433_RS03695",-0.157010357783508,4.08190297448857,0.25870907885382,0.612967821244601,0.826717649148255,"LK433_RS03695","LK433_RS03695"
"LK433_RS14685",0.103654624385853,6.31279099273371,0.258232002485283,0.613323378194889,0.82679564138214,"LK433_RS14685","LK433_RS14685"
"LK433_RS05235",0.076483830438877,7.02211314122107,0.256143566534047,0.61473023482109,0.827224435530119,"LK433_RS05235","LK433_RS05235"
"LK433_RS06495",0.0707630061069999,7.11120719872895,0.256576089093365,0.614432330365488,0.827224435530119,"LK433_RS06495","LK433_RS06495"
"LK433_RS12900",0.0696238424380488,6.94276319115921,0.256673804031693,0.614365071987945,0.827224435530119,"LK433_RS12900","LK433_RS12900"
"LK433_RS13865",0.123966360604188,5.44273733834828,0.255791480377121,0.614972971839997,0.827224435530119,"LK433_RS13865","LK433_RS13865"
"LK433_RS14290",0.0705252180725805,7.14210746220043,0.255562597861933,0.615130882020056,0.827224435530119,"LK433_RS14290","LK433_RS14290"
"LK433_RS04670",-0.375804589119873,1.57154008407652,0.254600433009856,0.615795672179456,0.827317165767949,"LK433_RS04670","LK433_RS04670"
"LK433_RS09305",-0.138377355493265,4.61225687026102,0.25463218158921,0.615773710887892,0.827317165767949,"LK433_RS09305","LK433_RS09305"
"LK433_RS09400",0.381993518326195,1.39487857241697,0.252601215253707,0.617182063536254,0.82837824574199,"LK433_RS09400","LK433_RS09400"
"LK433_RS11900",0.0400364022249118,10.2259630429099,0.252763545360534,0.617069236364783,0.82837824574199,"LK433_RS11900","LK433_RS11900"
"LK433_RS01095",-0.115944958681107,5.4536799403772,0.250924569338786,0.61835008434425,0.828392830892528,"LK433_RS01095","LK433_RS01095"
"LK433_RS06180",-0.247486743341641,2.48878612325176,0.251671816658976,0.617828917933424,0.828392830892528,"LK433_RS06180","LK433_RS06180"
"LK433_RS11255",0.257864153693223,2.94342633297638,0.251242437348137,0.618299243554856,0.828392830892528,"LK433_RS11255","LK433_RS11255"
"LK433_RS12920",0.0626900935413996,7.12295576755829,0.250872910084561,0.618386149960465,0.828392830892528,"LK433_RS12920","LK433_RS12920"
"LK433_RS13560",0.111027862928026,5.65640209860399,0.249263081150467,0.619512383760634,0.829501393299557,"LK433_RS13560","LK433_RS13560"
"LK433_RS06335",0.0553909797073452,7.41979848926504,0.248405005067693,0.620114554656619,0.829507764104736,"LK433_RS06335","LK433_RS06335"
"LK433_RS10560",-0.0589910435491721,7.4446766600438,0.248412697712633,0.620109150419906,0.829507764104736,"LK433_RS10560","LK433_RS10560"
"LK433_RS09780",-0.0421663938991768,9.26341936082106,0.247609360697819,0.620674077219268,0.829856481674486,"LK433_RS09780","LK433_RS09780"
"LK433_RS06130",0.0786079216584483,6.47864523392798,0.245951663769017,0.621843444308142,0.830196783421151,"LK433_RS06130","LK433_RS06130"
"LK433_RS11015",0.0413771358020073,9.40462611473015,0.246278378279479,0.621612585613062,0.830196783421151,"LK433_RS11015","LK433_RS11015"
"LK433_RS13705",0.0719263491591854,6.80801954612419,0.245554392473677,0.622124417104579,0.830196783421151,"LK433_RS13705","LK433_RS13705"
"LK433_RS13980",-0.10670130083793,5.82128195999593,0.246343718754555,0.621566438550551,0.830196783421151,"LK433_RS13980","LK433_RS13980"
"LK433_RS14910",0.231119410910602,2.39365595312355,0.242987384047523,0.623946825802883,0.832228787346113,"LK433_RS14910","LK433_RS14910"
"LK433_RS08080",0.0684642872193163,6.75230640223594,0.241750276813299,0.624829378041921,0.83300584869055,"LK433_RS08080","LK433_RS08080"
"LK433_RS00775",-0.20213038620891,3.1351655904965,0.239596905441693,0.626372321550035,0.833386246002733,"LK433_RS00775","LK433_RS00775"
"LK433_RS01170",0.0511034519071049,7.91269264029636,0.237777019445703,0.627683047509513,0.833386246002733,"LK433_RS01170","LK433_RS01170"
"LK433_RS02090",-0.0333498991332531,12.1782421641652,0.239805341024041,0.6262225963754,0.833386246002733,"LK433_RS02090","LK433_RS02090"
"LK433_RS03345",0.0764613321798951,6.59205849428983,0.237410760616924,0.62794758799835,0.833386246002733,"LK433_RS03345","LK433_RS03345"
"LK433_RS03670",-0.0419964275249547,8.83237652231223,0.2371781331558,0.628115741045632,0.833386246002733,"LK433_RS03670","LK433_RS03670"
"LK433_RS04215",-0.0721653230912433,6.88909442698882,0.237432956454972,0.62793154924179,0.833386246002733,"LK433_RS04215","LK433_RS04215"
"LK433_RS05015",0.0820406780431792,6.00772766833096,0.238704983685025,0.627013929853186,0.833386246002733,"LK433_RS05015","LK433_RS05015"
"LK433_RS05430",-0.0736603208360876,6.86893141979423,0.237397712624112,0.627957016937914,0.833386246002733,"LK433_RS05430","LK433_RS05430"
"LK433_RS06620",-0.0488423904831376,8.01340785923498,0.23970244564354,0.626296498925787,0.833386246002733,"LK433_RS06620","LK433_RS06620"
"LK433_RS12045",-0.0597030865978109,7.52898694522767,0.240891093564253,0.625443974962579,0.833386246002733,"LK433_RS12045","LK433_RS12045"
"LK433_RS08325",-0.092437263245634,5.9977131298435,0.234329410307573,0.630183261196583,0.834932689094901,"LK433_RS08325","LK433_RS08325"
"LK433_RS11980",0.139536661667765,4.61336927653952,0.234682172241551,0.629926395496472,0.834932689094901,"LK433_RS11980","LK433_RS11980"
"LK433_RS12960",-0.0611651976857224,7.5646961986357,0.234571639486332,0.630006854859978,0.834932689094901,"LK433_RS12960","LK433_RS12960"
"LK433_RS04095",-0.133450414594608,4.65748160641256,0.231814023849366,0.63202182416225,0.835896187520929,"LK433_RS04095","LK433_RS04095"
"LK433_RS04195",0.0935809421305227,5.54123929288338,0.231978141969249,0.631901491020852,0.835896187520929,"LK433_RS04195","LK433_RS04195"
"LK433_RS06890",0.0600841903019874,7.38804270715038,0.232788838816308,0.631307849585788,0.835896187520929,"LK433_RS06890","LK433_RS06890"
"LK433_RS09170",-0.159025622890493,3.90541004461524,0.231687662035258,0.632114509828575,0.835896187520929,"LK433_RS09170","LK433_RS09170"
"LK433_RS14600",-0.329841066814861,1.27651324212273,0.231208947151057,0.632465927788772,0.835962818405245,"LK433_RS14600","LK433_RS14600"
"LK433_RS00215",0.0763105653219279,7.19070440601453,0.229997153494436,0.633361743055484,0.836350718243024,"LK433_RS00215","LK433_RS00215"
"LK433_RS08795",0.0404256516020176,9.24550024994605,0.230307527438991,0.633128868209818,0.836350718243024,"LK433_RS08795","LK433_RS08795"
"LK433_RS04550",0.0583020478183712,7.88227540649411,0.228920173084989,0.634152318117744,0.836996667021375,"LK433_RS04550","LK433_RS04550"
"LK433_RS03490",0.257004590479722,2.8061523003817,0.2277228855068,0.635038631952316,0.837193762203676,"LK433_RS03490","LK433_RS03490"
"LK433_RS06390",-0.0386199513009385,8.76396734990928,0.22646697759459,0.635971427679954,0.837193762203676,"LK433_RS06390","LK433_RS06390"
"LK433_RS06860",-0.0697640198306939,7.02726405586244,0.227377037128653,0.635295186219941,0.837193762203676,"LK433_RS06860","LK433_RS06860"
"LK433_RS09930",-0.0747045873052952,6.48198466346434,0.225990477262688,0.636326169196785,0.837193762203676,"LK433_RS09930","LK433_RS09930"
"LK433_RS11370",-0.0561217839847244,7.78413997211143,0.227085669586213,0.635511512375729,0.837193762203676,"LK433_RS11370","LK433_RS11370"
"LK433_RS11795",-0.159839232478576,4.0602127802458,0.226201601475172,0.636168936306481,0.837193762203676,"LK433_RS11795","LK433_RS11795"
"LK433_RS12155",0.171800029811793,3.90300480663622,0.225875323655099,0.636411966875031,0.837193762203676,"LK433_RS12155","LK433_RS12155"
"LK433_RS13700",0.0998851642035875,5.34180510256822,0.225250536145426,0.636877947374114,0.837410066220604,"LK433_RS13700","LK433_RS13700"
"LK433_RS06395",-0.0367909130966866,9.10835748442193,0.2237180542943,0.638024277303465,0.837727384431074,"LK433_RS06395","LK433_RS06395"
"LK433_RS10835",-0.0394111355420629,8.802486295132,0.223863811843709,0.637915040507361,0.837727384431074,"LK433_RS10835","LK433_RS10835"
"LK433_RS10965",0.0454775714949351,8.44524511062513,0.22402092063512,0.637797345465314,0.837727384431074,"LK433_RS10965","LK433_RS10965"
"LK433_RS10970",-0.0380578862320342,8.96519318190842,0.223122677453738,0.638470931439981,0.837917663803794,"LK433_RS10970","LK433_RS10970"
"LK433_RS03050",0.149946276726059,4.38198311552539,0.220872224100413,0.64016586044274,0.838211612986771,"LK433_RS03050","LK433_RS03050"
"LK433_RS03865",0.0958412285844486,5.89217547645478,0.218829753486227,0.641713319845112,0.838211612986771,"LK433_RS03865","LK433_RS03865"
"LK433_RS04330",-0.153827562532914,3.95654085655552,0.219946834241568,0.640865884861129,0.838211612986771,"LK433_RS04330","LK433_RS04330"
"LK433_RS04880",0.292381156927477,1.7205549292099,0.219307497475825,0.641350572944843,0.838211612986771,"LK433_RS04880","LK433_RS04880"
"LK433_RS05710",0.0895475877230774,5.99985056500391,0.220766710311314,0.640245587121913,0.838211612986771,"LK433_RS05710","LK433_RS05710"
"LK433_RS05980",-0.0430954227377942,9.3786279763717,0.220513295231594,0.640437163950273,0.838211612986771,"LK433_RS05980","LK433_RS05980"
"LK433_RS08860",-0.0358005333006013,8.95082405562428,0.219135799796684,0.641480885880351,0.838211612986771,"LK433_RS08860","LK433_RS08860"
"LK433_RS10065",0.0736257192762371,6.88443544944541,0.219488509886376,0.641213257931405,0.838211612986771,"LK433_RS10065","LK433_RS10065"
"LK433_RS10840",0.0628798938050945,6.9388226033779,0.219842813430053,0.640944685435509,0.838211612986771,"LK433_RS10840","LK433_RS10840"
"LK433_RS13440",-0.174498881682266,3.39355853994115,0.220744392970392,0.640262453189236,0.838211612986771,"LK433_RS13440","LK433_RS13440"
"LK433_RS09045",-0.0315183029982018,9.98491557211679,0.218116282318463,0.642255954196896,0.83852599191574,"LK433_RS09045","LK433_RS09045"
"LK433_RS06205",0.154255302748396,3.76831387881845,0.216912340661364,0.643174080900022,0.838935849064989,"LK433_RS06205","LK433_RS06205"
"LK433_RS12740",-0.0436445532143215,8.8820684393342,0.216928971110676,0.643161377358506,0.838935849064989,"LK433_RS12740","LK433_RS12740"
"LK433_RS07200",-0.184762447600517,3.21008117753538,0.216257201874528,0.643674996680768,0.839195054357977,"LK433_RS07200","LK433_RS07200"
"LK433_RS12935",0.0760076975306153,6.09538477899232,0.215301338439484,0.644407507119337,0.839755817583482,"LK433_RS12935","LK433_RS12935"
"LK433_RS11100",0.160628397589095,4.38851848672719,0.214331466852549,0.645152779975331,0.840332678232408,"LK433_RS11100","LK433_RS11100"
"LK433_RS04675",-0.217599539028713,3.01432942187393,0.212587636573269,0.646497960621504,0.840683538257039,"LK433_RS04675","LK433_RS04675"
"LK433_RS08750",-0.0570454832160823,7.35873346453139,0.212729765254248,0.646388072794437,0.840683538257039,"LK433_RS08750","LK433_RS08750"
"LK433_RS11765",-0.204234400757239,2.98178835365658,0.21324705867974,0.645988499995117,0.840683538257039,"LK433_RS11765","LK433_RS11765"
"LK433_RS14710",0.154987692752458,4.356607949652,0.212412964428311,0.646633070837967,0.840683538257039,"LK433_RS14710","LK433_RS14710"
"LK433_RS14450",-0.0710727945548927,6.65223205144837,0.21177413805598,0.647127783567749,0.840933015895012,"LK433_RS14450","LK433_RS14450"
"LK433_RS04255",0.0995201346088235,5.40576779893641,0.21102350119163,0.647710242862786,0.841049099123732,"LK433_RS04255","LK433_RS04255"
"LK433_RS11080",0.0919889152835981,5.80430506633309,0.21087858138076,0.64782283868407,0.841049099123732,"LK433_RS11080","LK433_RS11080"
"LK433_RS09970",0.0486379496122713,8.22557965359681,0.210480170953941,0.648132626895675,0.841058086396864,"LK433_RS09970","LK433_RS09970"
"LK433_RS02045",-0.0406495199565652,8.55391718392561,0.209871992355536,0.648606209303366,0.841106934673113,"LK433_RS02045","LK433_RS02045"
"LK433_RS02705",-0.113953473308414,4.888241378358,0.20965415842053,0.648776036755423,0.841106934673113,"LK433_RS02705","LK433_RS02705"
"LK433_RS04865",0.106505211673267,5.82512951447745,0.208194629812232,0.64994146245763,0.84143936654771,"LK433_RS04865","LK433_RS04865"
"LK433_RS07705",-0.220615227992423,2.89153649244644,0.208911364290909,0.649355938653734,0.84143936654771,"LK433_RS07705","LK433_RS07705"
"LK433_RS09690",0.113287413216128,5.03005743527026,0.208370802191136,0.649778743195365,0.84143936654771,"LK433_RS09690","LK433_RS09690"
"LK433_RS02735",0.0704758694633534,6.70393685536769,0.20760581816622,0.650378217648969,0.841612446603536,"LK433_RS02735","LK433_RS02735"
"LK433_RS11675",0.0859190955275879,6.25599467017208,0.20683612014264,0.650982737035025,0.842002357124483,"LK433_RS11675","LK433_RS11675"
"LK433_RS00210",0.130066485150092,4.47511834379239,0.205809929622613,0.651790825146632,0.842151952102214,"LK433_RS00210","LK433_RS00210"
"LK433_RS01795",-0.127159415910932,4.90406091906405,0.204766874860174,0.652614692446512,0.842151952102214,"LK433_RS01795","LK433_RS01795"
"LK433_RS06590",-0.0647351866064171,7.47938384499478,0.204940469041586,0.652477401794625,0.842151952102214,"LK433_RS06590","LK433_RS06590"
"LK433_RS09485",0.147841178476801,4.15313333821111,0.206297922368631,0.651406245380923,0.842151952102214,"LK433_RS09485","LK433_RS09485"
"LK433_RS11490",-0.0346952019060909,9.13508498033276,0.205252967166321,0.6522304329013,0.842151952102214,"LK433_RS11490","LK433_RS11490"
"LK433_RS02265",0.0742672531121242,6.08954637261204,0.203704430362921,0.653456484124752,0.84284656591474,"LK433_RS02265","LK433_RS02265"
"LK433_RS14805",0.153797029441492,3.94094850721549,0.202976320772204,0.654034907694071,0.843200992881353,"LK433_RS14805","LK433_RS14805"
"LK433_RS04630",0.240827142509554,1.96590928017912,0.202130957665116,0.654708051092126,0.843677149829621,"LK433_RS04630","LK433_RS04630"
"LK433_RS09670",0.0489668112435773,8.05629057272623,0.200577952648666,0.655949106708823,0.844884354976995,"LK433_RS09670","LK433_RS09670"
"LK433_RS04140",0.13266430700216,4.53622320834975,0.199728959355923,0.656630010108446,0.845369280515139,"LK433_RS04140","LK433_RS04140"
"LK433_RS14905",0.175171557700546,3.40464190716837,0.199028498907646,0.657193099683107,0.845702149128817,"LK433_RS14905","LK433_RS14905"
"LK433_RS05590",-0.167107512542702,3.3939566416144,0.195767181965387,0.65983061692699,0.848702928766212,"LK433_RS05590","LK433_RS05590"
"LK433_RS01200",0.0542291083049915,7.30829820813539,0.193785845956125,0.661445860028694,0.848981659776569,"LK433_RS01200","LK433_RS01200"
"LK433_RS01530",0.123061156666849,4.62254759907551,0.189471435471748,0.664997580173513,0.848981659776569,"LK433_RS01530","LK433_RS01530"
"LK433_RS01645",0.123926268422803,5.11476744407668,0.194710587660632,0.660690759011642,0.848981659776569,"LK433_RS01645","LK433_RS01645"
"LK433_RS02500",-0.265214904685958,2.13215848686022,0.194318838637692,0.661010380414473,0.848981659776569,"LK433_RS02500","LK433_RS02500"
"LK433_RS02870",-0.0833463174688376,5.92927131030958,0.189826143442721,0.664703766785411,0.848981659776569,"LK433_RS02870","LK433_RS02870"
"LK433_RS03325",-0.0902540432369633,5.68588331964131,0.191376320382101,0.663423544690111,0.848981659776569,"LK433_RS03325","LK433_RS03325"
"LK433_RS03585",-0.114876380874,5.28398133322778,0.189871986472994,0.664665817762433,0.848981659776569,"LK433_RS03585","LK433_RS03585"
"LK433_RS04105",-0.219837381462209,2.45612475394525,0.190488174617982,0.664156264478603,0.848981659776569,"LK433_RS04105","LK433_RS04105"
"LK433_RS04740",0.110487216523119,4.79415270527039,0.189266205118546,0.665167727310172,0.848981659776569,"LK433_RS04740","LK433_RS04740"
"LK433_RS05315",0.127800461878932,4.19309631989628,0.189609474723408,0.664883199903175,0.848981659776569,"LK433_RS05315","LK433_RS05315"
"LK433_RS06330",-0.054606013462258,6.85595773313109,0.189173595809607,0.665244541474186,0.848981659776569,"LK433_RS06330","LK433_RS06330"
"LK433_RS07240",-0.102370936874892,5.61487917704691,0.189371037607205,0.665080801737662,0.848981659776569,"LK433_RS07240","LK433_RS07240"
"LK433_RS08855",-0.0369707155046427,9.29692516984704,0.193604084201034,0.661594531610328,0.848981659776569,"LK433_RS08855","LK433_RS08855"
"LK433_RS13125",-0.0602723285081822,6.7256035559497,0.189646686825229,0.664852374195656,0.848981659776569,"LK433_RS13125","LK433_RS13125"
"LK433_RS13250",0.0493077027383103,7.93124476396562,0.194284322957284,0.66103855965611,0.848981659776569,"LK433_RS13250","LK433_RS13250"
"LK433_RS14260",0.0794050872341123,6.08474718449527,0.189817095411472,0.664711257423438,0.848981659776569,"LK433_RS14260","LK433_RS14260"
"LK433_RS14970",0.21586915119291,2.7242013258013,0.191047540706931,0.663694550688627,0.848981659776569,"LK433_RS14970","LK433_RS14970"
"LK433_RS14425",-0.0598059256094068,6.81302561931169,0.188779539117168,0.665571639896819,0.849008931554188,"LK433_RS14425","LK433_RS14425"
"LK433_RS09315",-0.144042828893323,4.22273439989076,0.187476768597743,0.666655946892917,0.849939568773769,"LK433_RS09315","LK433_RS09315"
"LK433_RS09955",-0.0444416308820743,8.27890350757604,0.186855524110808,0.667174593355855,0.849939568773769,"LK433_RS09955","LK433_RS09955"
"LK433_RS12585",0.051179576150557,7.52499618699704,0.186801917401341,0.667219395004255,0.849939568773769,"LK433_RS12585","LK433_RS12585"
"LK433_RS10175",0.0653668972771406,6.78880798347082,0.186056946152147,0.66784279546481,0.85034362356982,"LK433_RS10175","LK433_RS10175"
"LK433_RS05935",-0.142991787467398,3.68154229968488,0.185616239291299,0.668212282701568,0.850424156307174,"LK433_RS05935","LK433_RS05935"
"LK433_RS09905",0.0341652429773296,9.10992900419219,0.18323082556816,0.670221303775402,0.852590270537926,"LK433_RS09905","LK433_RS09905"
"LK433_RS01615",0.0307261163511324,10.1611938125416,0.181077475049864,0.672048240589082,0.854522877342436,"LK433_RS01615","LK433_RS01615"
"LK433_RS13225",-0.0699421617550945,6.50347400013322,0.180712131353607,0.672359478281819,0.854527355235062,"LK433_RS13225","LK433_RS13225"
"LK433_RS08645",0.0378862743505857,10.0342522705169,0.180114184926828,0.672897638435719,0.854820101526071,"LK433_RS08645","LK433_RS08645"
"LK433_RS05420",-0.115848905022939,4.42969379743514,0.179175390040896,0.673672725574003,0.855290994376383,"LK433_RS05420","LK433_RS05420"
"LK433_RS09235",0.113457131977988,4.52712363178057,0.178928536566536,0.673884298053845,0.855290994376383,"LK433_RS09235","LK433_RS09235"
"LK433_RS08625",-0.0553553104644719,7.01190654638777,0.178439804975463,0.674303687930738,0.855432316758182,"LK433_RS08625","LK433_RS08625"
"LK433_RS03205",0.0262254419456737,10.3461853704098,0.177417965020466,0.675182744806601,0.855765624065692,"LK433_RS03205","LK433_RS03205"
"LK433_RS14760",0.0516789163913445,7.50839486924045,0.177532150081293,0.675084366937725,0.855765624065692,"LK433_RS14760","LK433_RS14760"
"LK433_RS05735",-0.234178036903022,1.92207670311015,0.176750132846996,0.675758875137294,0.855805170086525,"LK433_RS05735","LK433_RS05735"
"LK433_RS12140",0.0865246071632332,5.64996790743602,0.176667444986297,0.675830298163395,0.855805170086525,"LK433_RS12140","LK433_RS12140"
"LK433_RS06265",0.137043984168524,4.0143319974927,0.176037462346433,0.676375104407604,0.856104678641712,"LK433_RS06265","LK433_RS06265"
"LK433_RS07650",0.045684030519955,7.77852485760323,0.174644515452907,0.677583810328529,0.856201269553208,"LK433_RS07650","LK433_RS07650"
"LK433_RS08150",-0.08472505521456,5.35309252930409,0.174528550747909,0.677684692285902,0.856201269553208,"LK433_RS08150","LK433_RS08150"
"LK433_RS11205",-0.0310684703607573,9.44385731914195,0.174984818806917,0.677287995365639,0.856201269553208,"LK433_RS11205","LK433_RS11205"
"LK433_RS14540",0.038586845540823,8.91321763774587,0.17553110461157,0.676813833826927,0.856201269553208,"LK433_RS14540","LK433_RS14540"
"LK433_RS00550",-0.0244960184078839,12.0909166437573,0.169886028908397,0.681756211083012,0.856937876728307,"LK433_RS00550","LK433_RS00550"
"LK433_RS02490",0.0924837772364097,5.2824311104287,0.171569663633655,0.68027218948635,0.856937876728307,"LK433_RS02490","LK433_RS02490"
"LK433_RS04725",0.196535090617857,2.89571966918333,0.170217645486163,0.681463231343703,0.856937876728307,"LK433_RS04725","LK433_RS04725"
"LK433_RS05380",-0.173352871577059,3.38898981086178,0.170117429009137,0.681551736231,0.856937876728307,"LK433_RS05380","LK433_RS05380"
"LK433_RS06520",-0.0383304933039182,8.34049243456939,0.171425970690073,0.680398511656775,0.856937876728307,"LK433_RS06520","LK433_RS06520"
"LK433_RS07960",-0.20663211131856,2.03564763887734,0.172714795860247,0.679267703063096,0.856937876728307,"LK433_RS07960","LK433_RS07960"
"LK433_RS09330",0.0687382706651489,6.05355072212274,0.170869119558089,0.680888634018564,0.856937876728307,"LK433_RS09330","LK433_RS09330"
"LK433_RS09610",0.0400927727017351,8.73411096554764,0.169824386744064,0.68181070822473,0.856937876728307,"LK433_RS09610","LK433_RS09610"
"LK433_RS10045",-0.0504530331033268,8.36391383236288,0.172007601620945,0.679914825741489,0.856937876728307,"LK433_RS10045","LK433_RS10045"
"LK433_RS10655",0.197387201649804,2.97976399537806,0.171575022395536,0.680267479736659,0.856937876728307,"LK433_RS10655","LK433_RS10655"
"LK433_RS11695",-0.139702461999055,4.23091532778812,0.169643464495087,0.681970726528469,0.856937876728307,"LK433_RS11695","LK433_RS11695"
"LK433_RS13395",-0.169025070422286,3.8265832068474,0.172118836441214,0.679813598199758,0.856937876728307,"LK433_RS13395","LK433_RS13395"
"LK433_RS08360",0.231990939337341,1.99050224677904,0.168053867835273,0.683380977772937,0.858321562765919,"LK433_RS08360","LK433_RS08360"
"LK433_RS01705",0.201227131945953,2.42114311614991,0.167329904125647,0.684025848866903,0.858743120390321,"LK433_RS01705","LK433_RS01705"
"LK433_RS01175",0.0352837202892035,8.68552696712051,0.166935719357845,0.684377655548401,0.858796542909132,"LK433_RS01175","LK433_RS01175"
"LK433_RS05725",-0.127713460015895,4.32494063911332,0.166118338130243,0.685108712375918,0.859222752049498,"LK433_RS05725","LK433_RS05725"
"LK433_RS14705",0.170141366149757,2.53922949885492,0.165864559602532,0.685336116596917,0.859222752049498,"LK433_RS14705","LK433_RS14705"
"LK433_RS06700",0.0494334498392604,7.86574553881416,0.164090328871081,0.68693166299771,0.860834489234947,"LK433_RS06700","LK433_RS06700"
"LK433_RS05295",-0.155334339715973,4.2295866413443,0.163684624590333,0.687328616056682,0.860943422097161,"LK433_RS05295","LK433_RS05295"
"LK433_RS12400",-0.0880359515319857,5.58032522001449,0.162747303310337,0.688146135071552,0.861578817445311,"LK433_RS12400","LK433_RS12400"
"LK433_RS10685",0.0533194933825984,7.06397846562919,0.162166252312758,0.688673377974942,0.861850369822629,"LK433_RS10685","LK433_RS10685"
"LK433_RS04750",-0.102660358849103,5.12754010695951,0.161516928958034,0.689263873967503,0.862110236806712,"LK433_RS04750","LK433_RS04750"
"LK433_RS08985",0.0966912196943051,5.24379424764658,0.161255595020896,0.689501921479189,0.862110236806712,"LK433_RS08985","LK433_RS08985"
"LK433_RS09890",-0.0726753188164506,6.30649280603206,0.160912393172809,0.689814883160422,0.86211338007943,"LK433_RS09890","LK433_RS09890"
"LK433_RS06710",-0.0487884320444406,7.9189701689155,0.159837252811214,0.690797811095609,0.862930944059923,"LK433_RS06710","LK433_RS06710"
"LK433_RS09875",0.0802112929885275,5.68893784089589,0.159517875100024,0.691090536402329,0.862930944059923,"LK433_RS09875","LK433_RS09875"
"LK433_RS02825",-0.0239696123590552,10.7452745584149,0.159061632857189,0.691509295927796,0.863065759456849,"LK433_RS02825","LK433_RS02825"
"LK433_RS00120",-0.172359613681665,2.96758316203704,0.158015973157492,0.692471687266228,0.863878650286754,"LK433_RS00120","LK433_RS00120"
"LK433_RS12670",-0.0344179849076795,9.40812618191034,0.157487202208972,0.692959758043252,0.86389627292676,"LK433_RS12670","LK433_RS12670"
"LK433_RS14340",0.0956095882094917,5.32806031501412,0.157326809621409,0.693107992827087,0.86389627292676,"LK433_RS14340","LK433_RS14340"
"LK433_RS12575",0.0762966967070835,6.1059108159696,0.156896696748604,0.693505936054152,0.864004479328121,"LK433_RS12575","LK433_RS12575"
"LK433_RS10040",0.0449681426916728,8.16571532147464,0.154740628593537,0.695510331796559,0.866113090313473,"LK433_RS10040","LK433_RS10040"
"LK433_RS07935",0.0740963244418221,6.24638829843076,0.153891519956515,0.696304142695863,0.866712955744694,"LK433_RS07935","LK433_RS07935"
"LK433_RS08075",0.0636934368602143,6.35780471332034,0.153123859004661,0.697023992378463,0.867158373576885,"LK433_RS08075","LK433_RS08075"
"LK433_RS13495",0.0449422446308887,8.10007998147834,0.152687398392366,0.697434199476185,0.867158373576885,"LK433_RS13495","LK433_RS13495"
"LK433_RS14775",-0.0851986989288777,6.23133060629987,0.152628052149682,0.69759877802332,0.867158373576885,"LK433_RS14775","LK433_RS14775"
